anno,date,weekday,evento,tipo_evento
2045,2045-06-16,Friday,Santissimo Cuore di Gesù,Solennità
2045,2045-06-18,Sunday,11° D.T.O.,Domenica
2045,2045-06-24,Saturday,Natività di San Giovanni Battista,Solennità
2045,2045-06-25,Sunday,12° D.T.O.,Domenica
2045,2045-06-29,Thursday,Santi Pietro e Paolo Apostoli,Solennità
2045,2045-07-02,Sunday,13° D.T.O.,Domenica
2045,2045-07-09,Sunday,14° D.T.O.,Domenica
2045,2045-07-16,Sunday,15° D.T.O.,Domenica
2045,2045-07-16,Sunday,Beata Vergine Maria del Monte Carmelo,Memoria
2045,2045-07-23,Sunday,16° D.T.O.,Domenica
2045,2045-07-25,Tuesday,San Giacomo,Festa
2045,2045-07-30,Sunday,17° D.T.O.,Domenica
2045,2045-08-06,Sunday,Trasfigurazione del Signore,Festa
2045,2045-08-13,Sunday,19° D.T.O.,Domenica
2045,2045-08-15,Tuesday,Assunzione della Beata Vergine Maria,Solennità
2045,2045-08-20,Sunday,20° D.T.O.,Domenica
2045,2045-08-27,Sunday,21° D.T.O.,Domenica
2045,2045-09-03,Sunday,22° D.T.O.,Domenica
2045,2045-09-08,Friday,Natività della Beata Vergine Maria,Festa
2045,2045-09-10,Sunday,23° D.T.O.,Domenica
2045,2045-09-12,Tuesday,Santissimo nome di Maria,Festa
2045,2045-09-14,Thursday,Esaltazione della Santa Croce,Festa
2045,2045-09-17,Sunday,24° D.T.O.,Domenica
2045,2045-09-24,Sunday,25° D.T.O.,Domenica
2045,2045-10-01,Sunday,26° D.T.O.,Domenica
2045,2045-10-07,Saturday,Madonna del Rosario,Memoria
2045,2045-10-08,Sunday,27° D.T.O.,Domenica
2045,2045-10-15,Sunday,28° D.T.O.,Domenica
2045,2045-10-22,Sunday,29° D.T.O.,Domenica
2045,2045-10-24,Tuesday,Inizio Novena dei morti,Novena
2045,2045-10-29,Sunday,30° D.T.O.,Domenica
2045,2045-11-01,Wednesday,Solennità di tutti i Santi,Solennità
2045,2045-11-02,Thursday,Commemorazione dei defunti,Comm.
2045,2045-11-05,Sunday,31° D.T.O.,Domenica
2045,2045-11-09,Thursday,Dedicazione Basilica Lateranense,Festa
2045,2045-11-12,Sunday,32° D.T.O.,Domenica
2045,2045-11-19,Sunday,33° D.T.O.,Domenica
2045,2045-11-21,Tuesday,Presentazione della Beata Vergine Maria,Memoria
2045,2045-11-22,Wednesday,Santa Cecilia patrona musica,Memoria
2045,2045-11-26,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2045,2045-11-29,Wednesday,Inizio Novena all'immacolata,Novena
2045,2045-12-03,Sunday,1° Domenica di Avvento,Domenica
2045,2045-12-08,Friday,Immacolata Concezione,Solennità
2045,2045-12-10,Sunday,2° Domenica di Avvento,Domenica
2045,2045-12-10,Sunday,Madonna di Loreto,Memoria
2045,2045-12-13,Wednesday,Santa Lucia,Memoria
2045,2045-12-16,Saturday,Inizio Novena di Natale,Novena
2045,2045-12-17,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2045,2045-12-24,Sunday,4° Domenica di Avvento,Domenica
2045,2045-12-25,Monday,Natale del Signore,Solennità
2045,2045-12-26,Tuesday,Santo Stefano,Festa
2045,2045-12-31,Sunday,Festa della Sacra Famiglia,Festa
2045,2045-12-31,Sunday,Messa di Ringraziamento,Feria
2046,2046-01-01,Monday,Maria Santissima Madre di Dio,Solennità
2046,2046-01-01,Monday,Giornata mondiale della pace,Festa
2046,2046-01-03,Wednesday,Santissimo nome di Gesù,Memoria
2046,2046-01-06,Saturday,Epifania del Signore,Festa
2046,2046-01-07,Sunday,Battesimo del Signore,Festa
2046,2046-01-14,Sunday,2° D.T.O.,Domenica
2046,2046-01-21,Sunday,3° D.T.O.,Domenica
2046,2046-01-25,Thursday,Conversione di San Paolo apostolo,Solennità
2046,2046-01-28,Sunday,4° D.T.O.,Domenica
2046,2046-02-02,Friday,Presentazione del Signore (Candelora),Festa
2046,2046-02-04,Sunday,5° D.T.O.,Domenica
2046,2046-02-07,Wednesday,Mercoledì delle ceneri,Solennità
2046,2046-02-11,Sunday,1° Domenica di Quaresima,Domenica
2046,2046-02-11,Sunday,Madonna di Lourdes,Feria
2046,2046-02-18,Sunday,2° Domenica di Quaresima,Domenica
2046,2046-02-22,Thursday,Cattedra di San Pietro Apostolo,Festa
2046,2046-02-25,Sunday,3° Domenica di Quaresima,Domenica
2046,2046-03-04,Sunday,Domenica Laetare,Domenica
2046,2046-03-11,Sunday,5° Domenica di Quaresima,Domenica
2046,2046-03-17,Saturday,Solennità di San Giuseppe,Solennità
2046,2046-03-18,Sunday,Domenica delle Palme,Domenica
2046,2046-03-19,Monday,Lunedì della settimana Santa,Feria
2046,2046-03-20,Tuesday,Martedì della settimana Santa,Feria
2046,2046-03-21,Wednesday,Mercoledì della settimana Santa,Feria
2046,2046-03-22,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2046,2046-03-22,Thursday,Giovedì Santo (In Cena Domini),Solennità
2046,2046-03-23,Friday,Venerdì Santo (Passione del Signore),Solennità
2046,2046-03-23,Friday,Inizio Novena alla Divina Misericordia,Novena
2046,2046-03-24,Saturday,Sabato Santo,Solennità
2046,2046-03-25,Sunday,Pasqua - Risurrezione del Signore,Solennità
2046,2046-03-26,Monday,Lunedì dell'Angelo,Feria
2046,2046-04-01,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2046,2046-04-02,Monday,Festa dell'Annunciazione,Festa
2046,2046-04-08,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2046,2046-04-15,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2046,2046-04-22,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2046,2046-04-29,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2046,2046-05-01,Tuesday,San Giuseppe Lavoratore,Memoria
2046,2046-05-04,Friday,Inizio Novena di Pentecoste,Novena
2046,2046-05-06,Sunday,Ascensione di Gesù,Solennità
2046,2046-05-13,Sunday,Pentecoste,Solennità
2046,2046-05-20,Sunday,Solennità della Santissima Trinità,Solennità
2046,2046-05-27,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2046,2046-05-31,Thursday,Visitazione della Beata Vergine Maria,Festa
2046,2046-06-01,Friday,Santissimo Cuore di Gesù,Solennità
2046,2046-06-03,Sunday,9° D.T.O.,Domenica
2046,2046-06-10,Sunday,10° D.T.O.,Domenica
2046,2046-06-17,Sunday,11° D.T.O.,Domenica
2046,2046-06-24,Sunday,Natività di San Giovanni Battista,Solennità
2046,2046-06-29,Friday,Santi Pietro e Paolo Apostoli,Solennità
2046,2046-07-01,Sunday,13° D.T.O.,Domenica
2046,2046-07-08,Sunday,14° D.T.O.,Domenica
2046,2046-07-15,Sunday,15° D.T.O.,Domenica
2046,2046-07-16,Monday,Beata Vergine Maria del Monte Carmelo,Memoria
2046,2046-07-22,Sunday,16° D.T.O.,Domenica
2046,2046-07-25,Wednesday,San Giacomo,Festa
2046,2046-07-29,Sunday,17° D.T.O.,Domenica
2046,2046-08-05,Sunday,18° D.T.O.,Domenica
2046,2046-08-06,Monday,Trasfigurazione del Signore,Festa
2046,2046-08-12,Sunday,19° D.T.O.,Domenica
2046,2046-08-15,Wednesday,Assunzione della Beata Vergine Maria,Solennità
2046,2046-08-19,Sunday,20° D.T.O.,Domenica
2046,2046-08-26,Sunday,21° D.T.O.,Domenica
2046,2046-09-02,Sunday,22° D.T.O.,Domenica
2046,2046-09-08,Saturday,Natività della Beata Vergine Maria,Festa
2046,2046-09-09,Sunday,23° D.T.O.,Domenica
2046,2046-09-12,Wednesday,Santissimo nome di Maria,Festa
2046,2046-09-14,Friday,Esaltazione della Santa Croce,Festa
2046,2046-09-16,Sunday,24° D.T.O.,Domenica
2046,2046-09-23,Sunday,25° D.T.O.,Domenica
2046,2046-09-30,Sunday,26° D.T.O.,Domenica
2046,2046-10-07,Sunday,27° D.T.O.,Domenica
2046,2046-10-07,Sunday,Madonna del Rosario,Memoria
2046,2046-10-14,Sunday,28° D.T.O.,Domenica
2046,2046-10-21,Sunday,29° D.T.O.,Domenica
2046,2046-10-24,Wednesday,Inizio Novena dei morti,Novena
2046,2046-10-28,Sunday,30° D.T.O.,Domenica
2046,2046-11-01,Thursday,Solennità di tutti i Santi,Solennità
2046,2046-11-02,Friday,Commemorazione dei defunti,Comm.
2046,2046-11-04,Sunday,31° D.T.O.,Domenica
2046,2046-11-09,Friday,Dedicazione Basilica Lateranense,Festa
2046,2046-11-11,Sunday,32° D.T.O.,Domenica
2046,2046-11-18,Sunday,33° D.T.O.,Domenica
2046,2046-11-21,Wednesday,Presentazione della Beata Vergine Maria,Memoria
2046,2046-11-22,Thursday,Santa Cecilia patrona musica,Memoria
2046,2046-11-25,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2046,2046-11-29,Thursday,Inizio Novena all'immacolata,Novena
2046,2046-12-02,Sunday,1° Domenica di Avvento,Domenica
2046,2046-12-08,Saturday,Immacolata Concezione,Solennità
2046,2046-12-09,Sunday,2° Domenica di Avvento,Domenica
2046,2046-12-10,Monday,Madonna di Loreto,Memoria
2046,2046-12-13,Thursday,Santa Lucia,Memoria
2046,2046-12-16,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2046,2046-12-16,Sunday,Inizio Novena di Natale,Novena
2046,2046-12-23,Sunday,4° Domenica di Avvento,Domenica
2046,2046-12-25,Tuesday,Natale del Signore,Solennità
2046,2046-12-26,Wednesday,Santo Stefano,Festa
2046,2046-12-30,Sunday,Festa della Sacra Famiglia,Festa
2046,2046-12-31,Monday,Messa di Ringraziamento,Feria
2047,2047-01-01,Tuesday,Maria Santissima Madre di Dio,Solennità
2047,2047-01-01,Tuesday,Giornata mondiale della pace,Festa
2047,2047-01-03,Thursday,Santissimo nome di Gesù,Memoria
2047,2047-01-06,Sunday,Epifania del Signore,Festa
2047,2047-01-13,Sunday,Battesimo del Signore,Festa
2047,2047-01-20,Sunday,2° D.T.O.,Domenica
2047,2047-01-25,Friday,Conversione di San Paolo apostolo,Solennità
2047,2047-01-27,Sunday,3° D.T.O.,Domenica
2047,2047-02-02,Saturday,Presentazione del Signore (Candelora),Festa
2047,2047-02-03,Sunday,4° D.T.O.,Domenica
2047,2047-02-10,Sunday,5° D.T.O.,Domenica
2047,2047-02-11,Monday,Madonna di Lourdes,Feria
2047,2047-02-17,Sunday,6° D.T.O.,Domenica
2047,2047-02-22,Friday,Cattedra di San Pietro Apostolo,Festa
2047,2047-02-24,Sunday,7° D.T.O.,Domenica
2047,2047-02-27,Wednesday,Mercoledì delle ceneri,Solennità
2047,2047-03-03,Sunday,1° Domenica di Quaresima,Domenica
2047,2047-03-10,Sunday,2° Domenica di Quaresima,Domenica
2047,2047-03-17,Sunday,3° Domenica di Quaresima,Domenica
2047,2047-03-19,Tuesday,Solennità di San Giuseppe,Solennità
2047,2047-03-24,Sunday,Domenica Laetare,Domenica
2047,2047-03-25,Monday,Festa dell'Annunciazione,Festa
2047,2047-03-31,Sunday,5° Domenica di Quaresima,Domenica
2047,2047-04-07,Sunday,Domenica delle Palme,Domenica
2047,2047-04-08,Monday,Lunedì della settimana Santa,Feria
2047,2047-04-09,Tuesday,Martedì della settimana Santa,Feria
2047,2047-04-10,Wednesday,Mercoledì della settimana Santa,Feria
2047,2047-04-11,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2047,2047-04-11,Thursday,Giovedì Santo (In Cena Domini),Solennità
2047,2047-04-12,Friday,Venerdì Santo (Passione del Signore),Solennità
2047,2047-04-12,Friday,Inizio Novena alla Divina Misericordia,Novena
2047,2047-04-13,Saturday,Sabato Santo,Solennità
2047,2047-04-14,Sunday,Pasqua - Risurrezione del Signore,Solennità
2047,2047-04-15,Monday,Lunedì dell'Angelo,Feria
2047,2047-04-21,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2047,2047-04-28,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2047,2047-05-01,Wednesday,San Giuseppe Lavoratore,Memoria
2047,2047-05-05,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2047,2047-05-12,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2047,2047-05-19,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2047,2047-05-24,Friday,Inizio Novena di Pentecoste,Novena
2047,2047-05-26,Sunday,Ascensione di Gesù,Solennità
2047,2047-05-31,Friday,Visitazione della Beata Vergine Maria,Festa
2047,2047-06-02,Sunday,Pentecoste,Solennità
2047,2047-06-09,Sunday,Solennità della Santissima Trinità,Solennità
2047,2047-06-16,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2047,2047-06-21,Friday,Santissimo Cuore di Gesù,Solennità
2047,2047-06-23,Sunday,12° D.T.O.,Domenica
2047,2047-06-24,Monday,Natività di San Giovanni Battista,Solennità
2047,2047-06-29,Saturday,Santi Pietro e Paolo Apostoli,Solennità
2047,2047-06-30,Sunday,13° D.T.O.,Domenica
2047,2047-07-07,Sunday,14° D.T.O.,Domenica
2047,2047-07-14,Sunday,15° D.T.O.,Domenica
2047,2047-07-16,Tuesday,Beata Vergine Maria del Monte Carmelo,Memoria
2047,2047-07-21,Sunday,16° D.T.O.,Domenica
2047,2047-07-25,Thursday,San Giacomo,Festa
2047,2047-07-28,Sunday,17° D.T.O.,Domenica
2047,2047-08-04,Sunday,18° D.T.O.,Domenica
2047,2047-08-06,Tuesday,Trasfigurazione del Signore,Festa
2047,2047-08-11,Sunday,19° D.T.O.,Domenica
2047,2047-08-15,Thursday,Assunzione della Beata Vergine Maria,Solennità
2047,2047-08-18,Sunday,20° D.T.O.,Domenica
2047,2047-08-25,Sunday,21° D.T.O.,Domenica
2047,2047-09-01,Sunday,22° D.T.O.,Domenica
2047,2047-09-08,Sunday,Natività della Beata Vergine Maria,Festa
2047,2047-09-12,Thursday,Santissimo nome di Maria,Festa
2047,2047-09-14,Saturday,Esaltazione della Santa Croce,Festa
2047,2047-09-15,Sunday,24° D.T.O.,Domenica
2047,2047-09-22,Sunday,25° D.T.O.,Domenica
2047,2047-09-29,Sunday,26° D.T.O.,Domenica
2047,2047-10-06,Sunday,27° D.T.O.,Domenica
2047,2047-10-07,Monday,Madonna del Rosario,Memoria
2047,2047-10-13,Sunday,28° D.T.O.,Domenica
2047,2047-10-20,Sunday,29° D.T.O.,Domenica
2047,2047-10-24,Thursday,Inizio Novena dei morti,Novena
2047,2047-10-27,Sunday,30° D.T.O.,Domenica
2047,2047-11-01,Friday,Solennità di tutti i Santi,Solennità
2047,2047-11-02,Saturday,Commemorazione dei defunti,Comm.
2047,2047-11-03,Sunday,31° D.T.O.,Domenica
2047,2047-11-09,Saturday,Dedicazione Basilica Lateranense,Festa
2047,2047-11-10,Sunday,32° D.T.O.,Domenica
2047,2047-11-17,Sunday,33° D.T.O.,Domenica
2047,2047-11-21,Thursday,Presentazione della Beata Vergine Maria,Memoria
2047,2047-11-22,Friday,Santa Cecilia patrona musica,Memoria
2047,2047-11-24,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2047,2047-11-29,Friday,Inizio Novena all'immacolata,Novena
2047,2047-12-01,Sunday,1° Domenica di Avvento,Domenica
2047,2047-12-08,Sunday,Immacolata Concezione,Solennità
2047,2047-12-08,Sunday,2° Domenica di Avvento,Domenica
2047,2047-12-10,Tuesday,Madonna di Loreto,Memoria
2047,2047-12-13,Friday,Santa Lucia,Memoria
2047,2047-12-15,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2047,2047-12-16,Monday,Inizio Novena di Natale,Novena
2047,2047-12-22,Sunday,4° Domenica di Avvento,Domenica
2047,2047-12-25,Wednesday,Natale del Signore,Solennità
2047,2047-12-26,Thursday,Santo Stefano,Festa
2047,2047-12-29,Sunday,Festa della Sacra Famiglia,Festa
2047,2047-12-31,Tuesday,Messa di Ringraziamento,Feria
2048,2048-01-01,Wednesday,Maria Santissima Madre di Dio,Solennità
2048,2048-01-01,Wednesday,Giornata mondiale della pace,Festa
2048,2048-01-03,Friday,Santissimo nome di Gesù,Memoria
2048,2048-01-06,Monday,Epifania del Signore,Festa
2048,2048-01-12,Sunday,Battesimo del Signore,Festa
2048,2048-01-19,Sunday,2° D.T.O.,Domenica
2048,2048-01-25,Saturday,Conversione di San Paolo apostolo,Solennità
2048,2048-01-26,Sunday,3° D.T.O.,Domenica
2048,2048-02-02,Sunday,Presentazione del Signore (Candelora),Festa
2048,2048-02-09,Sunday,5° D.T.O.,Domenica
2048,2048-02-11,Tuesday,Madonna di Lourdes,Feria
2048,2048-02-16,Sunday,6° D.T.O.,Domenica
2048,2048-02-19,Wednesday,Mercoledì delle ceneri,Solennità
2048,2048-02-22,Saturday,Cattedra di San Pietro Apostolo,Festa
2048,2048-02-23,Sunday,1° Domenica di Quaresima,Domenica
2048,2048-03-01,Sunday,2° Domenica di Quaresima,Domenica
2048,2048-03-08,Sunday,3° Domenica di Quaresima,Domenica
2048,2048-03-15,Sunday,Domenica Laetare,Domenica
2048,2048-03-19,Thursday,Solennità di San Giuseppe,Solennità
2048,2048-03-22,Sunday,5° Domenica di Quaresima,Domenica
2048,2048-03-25,Wednesday,Festa dell'Annunciazione,Festa
2048,2048-03-29,Sunday,Domenica delle Palme,Domenica
2048,2048-03-30,Monday,Lunedì della settimana Santa,Feria
2048,2048-03-31,Tuesday,Martedì della settimana Santa,Feria
2048,2048-04-01,Wednesday,Mercoledì della settimana Santa,Feria
2048,2048-04-02,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2048,2048-04-02,Thursday,Giovedì Santo (In Cena Domini),Solennità
2048,2048-04-03,Friday,Venerdì Santo (Passione del Signore),Solennità
2048,2048-04-03,Friday,Inizio Novena alla Divina Misericordia,Novena
2048,2048-04-04,Saturday,Sabato Santo,Solennità
2048,2048-04-05,Sunday,Pasqua - Risurrezione del Signore,Solennità
2048,2048-04-06,Monday,Lunedì dell'Angelo,Feria
2048,2048-04-12,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2048,2048-04-19,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2048,2048-04-26,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2048,2048-05-01,Friday,San Giuseppe Lavoratore,Memoria
2048,2048-05-03,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2048,2048-05-10,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2048,2048-05-15,Friday,Inizio Novena di Pentecoste,Novena
2048,2048-05-17,Sunday,Ascensione di Gesù,Solennità
2048,2048-05-24,Sunday,Pentecoste,Solennità
2048,2048-05-31,Sunday,Solennità della Santissima Trinità,Solennità
2048,2048-05-31,Sunday,Visitazione della Beata Vergine Maria,Festa
2048,2048-06-07,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2048,2048-06-12,Friday,Santissimo Cuore di Gesù,Solennità
2048,2048-06-14,Sunday,11° D.T.O.,Domenica
2048,2048-06-21,Sunday,12° D.T.O.,Domenica
2048,2048-06-24,Wednesday,Natività di San Giovanni Battista,Solennità
2048,2048-06-28,Sunday,13° D.T.O.,Domenica
2048,2048-06-29,Monday,Santi Pietro e Paolo Apostoli,Solennità
2048,2048-07-05,Sunday,14° D.T.O.,Domenica
2048,2048-07-12,Sunday,15° D.T.O.,Domenica
2048,2048-07-16,Thursday,Beata Vergine Maria del Monte Carmelo,Memoria
2048,2048-07-19,Sunday,16° D.T.O.,Domenica
2048,2048-07-25,Saturday,San Giacomo,Festa
2048,2048-07-26,Sunday,17° D.T.O.,Domenica
2048,2048-08-02,Sunday,18° D.T.O.,Domenica
2048,2048-08-06,Thursday,Trasfigurazione del Signore,Festa
2048,2048-08-09,Sunday,19° D.T.O.,Domenica
2048,2048-08-15,Saturday,Assunzione della Beata Vergine Maria,Solennità
2048,2048-08-16,Sunday,20° D.T.O.,Domenica
2048,2048-08-23,Sunday,21° D.T.O.,Domenica
2048,2048-08-30,Sunday,22° D.T.O.,Domenica
2048,2048-09-06,Sunday,23° D.T.O.,Domenica
2048,2048-09-08,Tuesday,Natività della Beata Vergine Maria,Festa
2048,2048-09-12,Saturday,Santissimo nome di Maria,Festa
2048,2048-09-13,Sunday,24° D.T.O.,Domenica
2048,2048-09-14,Monday,Esaltazione della Santa Croce,Festa
2048,2048-09-20,Sunday,25° D.T.O.,Domenica
2048,2048-09-27,Sunday,26° D.T.O.,Domenica
2048,2048-10-04,Sunday,27° D.T.O.,Domenica
2048,2048-10-07,Wednesday,Madonna del Rosario,Memoria
2048,2048-10-11,Sunday,28° D.T.O.,Domenica
2048,2048-10-18,Sunday,29° D.T.O.,Domenica
2048,2048-10-24,Saturday,Inizio Novena dei morti,Novena
2048,2048-10-25,Sunday,30° D.T.O.,Domenica
2048,2048-11-01,Sunday,Solennità di tutti i Santi,Solennità
2048,2048-11-02,Monday,Commemorazione dei defunti,Comm.
2048,2048-11-08,Sunday,32° D.T.O.,Domenica
2048,2048-11-09,Monday,Dedicazione Basilica Lateranense,Festa
2048,2048-11-15,Sunday,33° D.T.O.,Domenica
2048,2048-11-21,Saturday,Presentazione della Beata Vergine Maria,Memoria
2048,2048-11-22,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2048,2048-11-22,Sunday,Santa Cecilia patrona musica,Memoria
2048,2048-11-29,Sunday,1° Domenica di Avvento,Domenica
2048,2048-11-29,Sunday,Inizio Novena all'immacolata,Novena
2048,2048-12-06,Sunday,2° Domenica di Avvento,Domenica
2048,2048-12-08,Tuesday,Immacolata Concezione,Solennità
2048,2048-12-10,Thursday,Madonna di Loreto,Memoria
2048,2048-12-13,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2048,2048-12-13,Sunday,Santa Lucia,Memoria
2048,2048-12-16,Wednesday,Inizio Novena di Natale,Novena
2048,2048-12-20,Sunday,4° Domenica di Avvento,Domenica
2048,2048-12-25,Friday,Natale del Signore,Solennità
2048,2048-12-26,Saturday,Santo Stefano,Festa
2048,2048-12-27,Sunday,Festa della Sacra Famiglia,Festa
2048,2048-12-31,Thursday,Messa di Ringraziamento,Feria
2049,2049-01-01,Friday,Maria Santissima Madre di Dio,Solennità
2049,2049-01-01,Friday,Giornata mondiale della pace,Festa
2049,2049-01-03,Sunday,Santissimo nome di Gesù,Memoria
2049,2049-01-06,Wednesday,Epifania del Signore,Festa
2049,2049-01-10,Sunday,Battesimo del Signore,Festa
2049,2049-01-17,Sunday,2° D.T.O.,Domenica
2049,2049-01-24,Sunday,3° D.T.O.,Domenica
2049,2049-01-25,Monday,Conversione di San Paolo apostolo,Solennità
2049,2049-01-31,Sunday,4° D.T.O.,Domenica
2049,2049-02-02,Tuesday,Presentazione del Signore (Candelora),Festa
2049,2049-02-07,Sunday,5° D.T.O.,Domenica
2049,2049-02-11,Thursday,Madonna di Lourdes,Feria
2049,2049-02-14,Sunday,6° D.T.O.,Domenica
2049,2049-02-21,Sunday,7° D.T.O.,Domenica
2049,2049-02-22,Monday,Cattedra di San Pietro Apostolo,Festa
2049,2049-02-28,Sunday,8° D.T.O.,Domenica
2049,2049-03-03,Wednesday,Mercoledì delle ceneri,Solennità
2049,2049-03-07,Sunday,1° Domenica di Quaresima,Domenica
2049,2049-03-14,Sunday,2° Domenica di Quaresima,Domenica
2049,2049-03-19,Friday,Solennità di San Giuseppe,Solennità
2049,2049-03-21,Sunday,3° Domenica di Quaresima,Domenica
2049,2049-03-25,Thursday,Festa dell'Annunciazione,Festa
2049,2049-03-28,Sunday,Domenica Laetare,Domenica
2049,2049-04-04,Sunday,5° Domenica di Quaresima,Domenica
2049,2049-04-11,Sunday,Domenica delle Palme,Domenica
2049,2049-04-12,Monday,Lunedì della settimana Santa,Feria
2049,2049-04-13,Tuesday,Martedì della settimana Santa,Feria
2049,2049-04-14,Wednesday,Mercoledì della settimana Santa,Feria
2049,2049-04-15,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2049,2049-04-15,Thursday,Giovedì Santo (In Cena Domini),Solennità
2049,2049-04-16,Friday,Venerdì Santo (Passione del Signore),Solennità
2049,2049-04-16,Friday,Inizio Novena alla Divina Misericordia,Novena
2049,2049-04-17,Saturday,Sabato Santo,Solennità
2049,2049-04-18,Sunday,Pasqua - Risurrezione del Signore,Solennità
2049,2049-04-19,Monday,Lunedì dell'Angelo,Feria
2049,2049-04-25,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2049,2049-05-01,Saturday,San Giuseppe Lavoratore,Memoria
2049,2049-05-02,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2049,2049-05-09,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2049,2049-05-16,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2049,2049-05-23,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2049,2049-05-28,Friday,Inizio Novena di Pentecoste,Novena
2049,2049-05-30,Sunday,Ascensione di Gesù,Solennità
2049,2049-05-31,Monday,Visitazione della Beata Vergine Maria,Festa
2049,2049-06-06,Sunday,Pentecoste,Solennità
2049,2049-06-13,Sunday,Solennità della Santissima Trinità,Solennità
2049,2049-06-20,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2049,2049-06-24,Thursday,Natività di San Giovanni Battista,Solennità
2049,2049-06-25,Friday,Santissimo Cuore di Gesù,Solennità
2049,2049-06-27,Sunday,13° D.T.O.,Domenica
2049,2049-06-29,Tuesday,Santi Pietro e Paolo Apostoli,Solennità
2049,2049-07-04,Sunday,14° D.T.O.,Domenica
2049,2049-07-11,Sunday,15° D.T.O.,Domenica
2049,2049-07-16,Friday,Beata Vergine Maria del Monte Carmelo,Memoria
2049,2049-07-18,Sunday,16° D.T.O.,Domenica
2049,2049-07-25,Sunday,San Giacomo,Festa
2049,2049-08-01,Sunday,18° D.T.O.,Domenica
2049,2049-08-06,Friday,Trasfigurazione del Signore,Festa
2049,2049-08-08,Sunday,19° D.T.O.,Domenica
2049,2049-08-15,Sunday,Assunzione della Beata Vergine Maria,Solennità
2049,2049-08-22,Sunday,21° D.T.O.,Domenica
2049,2049-08-29,Sunday,22° D.T.O.,Domenica
2049,2049-09-05,Sunday,23° D.T.O.,Domenica
2049,2049-09-08,Wednesday,Natività della Beata Vergine Maria,Festa
2049,2049-09-12,Sunday,Santissimo nome di Maria,Festa
2049,2049-09-14,Tuesday,Esaltazione della Santa Croce,Festa
2049,2049-09-19,Sunday,25° D.T.O.,Domenica
2049,2049-09-26,Sunday,26° D.T.O.,Domenica
2049,2049-10-03,Sunday,27° D.T.O.,Domenica
2049,2049-10-07,Thursday,Madonna del Rosario,Memoria
2049,2049-10-10,Sunday,28° D.T.O.,Domenica
2049,2049-10-17,Sunday,29° D.T.O.,Domenica
2049,2049-10-24,Sunday,30° D.T.O.,Domenica
2049,2049-10-24,Sunday,Inizio Novena dei morti,Novena
2049,2049-10-31,Sunday,31° D.T.O.,Domenica
2049,2049-11-01,Monday,Solennità di tutti i Santi,Solennità
2049,2049-11-02,Tuesday,Commemorazione dei defunti,Comm.
2049,2049-11-07,Sunday,32° D.T.O.,Domenica
2049,2049-11-09,Tuesday,Dedicazione Basilica Lateranense,Festa
2049,2049-11-14,Sunday,33° D.T.O.,Domenica
2049,2049-11-21,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2049,2049-11-21,Sunday,Presentazione della Beata Vergine Maria,Memoria
2049,2049-11-22,Monday,Santa Cecilia patrona musica,Memoria
2049,2049-11-28,Sunday,1° Domenica di Avvento,Domenica
2049,2049-11-29,Monday,Inizio Novena all'immacolata,Novena
