anno,evento,date,weekday,celebrazione,id_celebrazione,ciclo_domenicale,id_liturgia
2027,21° D.T.O.,2027-08-22,Sunday,XXI domenica del Tempo Ordinario,C56,B,C56-B
2027,22° D.T.O.,2027-08-29,Sunday,XXII domenica del Tempo Ordinario,C57,B,C57-B
2027,23° D.T.O.,2027-09-05,Sunday,XXIII domenica del Tempo Ordinario,C58,B,C58-B
2027,24° D.T.O.,2027-09-12,Sunday,XXIV domenica del Tempo Ordinario,C59,B,C59-B
2027,25° D.T.O.,2027-09-19,Sunday,XXV domenica del Tempo Ordinario,C60,B,C60-B
2027,26° D.T.O.,2027-09-26,Sunday,XXVI domenica del Tempo Ordinario,C61,B,C61-B
2027,27° D.T.O.,2027-10-03,Sunday,XXVII domenica del Tempo Ordinario,C62,B,C62-B
2027,28° D.T.O.,2027-10-10,Sunday,XXVIII domenica del Tempo Ordinario,C63,B,C63-B
2027,29° D.T.O.,2027-10-17,Sunday,XXIX domenica del Tempo Ordinario,C64,B,C64-B
2027,30° D.T.O.,2027-10-24,Sunday,XXX domenica del Tempo Ordinario,C65,B,C65-B
2027,31° D.T.O.,2027-10-31,Sunday,XXXI domenica del Tempo Ordinario,C66,B,C66-B
2027,32° D.T.O.,2027-11-07,Sunday,XXXII domenica del Tempo Ordinario,C67,B,C67-B
2027,33° D.T.O.,2027-11-14,Sunday,XXXIII domenica del Tempo Ordinario,C68,B,C68-B
2027,34° D.T.O. - Solennità di Cristo Re,2027-11-21,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,B,C69-B
2027,Presentazione del Signore (Candelora),2027-02-02,Tuesday,2 febbraio: Presentazione del Signore,C70,B,C70-B
2027,Natività di San Giovanni Battista,2027-06-24,Thursday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,B,C72-B
2027,Santi Pietro e Paolo Apostoli,2027-06-29,Tuesday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,B,C74-B
2027,Trasfigurazione del Signore,2027-08-06,Friday,6 agosto: Trasfigurazione del Signore,C75,B,C75-B
2027,Assunzione della Beata Vergine Maria,2027-08-15,Sunday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,B,C77-B
2027,Esaltazione della Santa Croce,2027-09-14,Tuesday,14 settembre: Esaltazione della Santa Croce,C78,B,C78-B
2027,Solennità di tutti i Santi,2027-11-01,Monday,1 novembre: Tutti i Santi,C79,B,C79-B
2027,Commemorazione dei defunti,2027-11-02,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,B,C80-B
2027,Commemorazione dei defunti,2027-11-02,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,B,C81-B
2027,Commemorazione dei defunti,2027-11-02,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,B,C82-B
2027,Dedicazione Basilica Lateranense,2027-11-09,Tuesday,9 novembre: Dedicazione della Basilica lateranense,C83,B,C83-B
2027,Immacolata Concezione,2027-12-08,Wednesday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,B,C84-B
2027,Giornata mondiale della pace,2027-01-01,Friday,,,B,-B
2027,Santissimo nome di Gesù,2027-01-03,Sunday,,,B,-B
2027,Conversione di San Paolo apostolo,2027-01-25,Monday,,,B,-B
2027,Madonna di Lourdes,2027-02-11,Thursday,,,B,-B
2027,Cattedra di San Pietro Apostolo,2027-02-22,Monday,,,B,-B
2027,Mercoledì delle ceneri,2027-02-10,Wednesday,,,B,-B
2027,Solennità di San Giuseppe,2027-03-19,Friday,,,B,-B
2027,Festa dell'Annunciazione,2027-04-05,Monday,,,B,-B
2027,Lunedì della settimana Santa,2027-03-22,Monday,,,B,-B
2027,Martedì della settimana Santa,2027-03-23,Tuesday,,,B,-B
2027,Mercoledì della settimana Santa,2027-03-24,Wednesday,,,B,-B
2027,Inizio Novena alla Divina Misericordia,2027-03-26,Friday,,,B,-B
2027,Sabato Santo,2027-03-27,Saturday,,,B,-B
2027,Lunedì dell'Angelo,2027-03-29,Monday,,,B,-B
2027,San Giuseppe Lavoratore,2027-05-01,Saturday,,,B,-B
2027,Visitazione della Beata Vergine Maria,2027-05-31,Monday,,,B,-B
2027,Inizio Novena di Pentecoste,2027-05-07,Friday,,,B,-B
2027,Beata Vergine Maria del Monte Carmelo,2027-07-16,Friday,,,B,-B
2027,San Giacomo,2027-07-25,Sunday,,,B,-B
2027,Natività della Beata Vergine Maria,2027-09-08,Wednesday,,,B,-B
2027,Santissimo nome di Maria,2027-09-12,Sunday,,,B,-B
2027,Madonna del Rosario,2027-10-07,Thursday,,,B,-B
2027,Inizio Novena dei morti,2027-10-24,Sunday,,,B,-B
2027,Presentazione della Beata Vergine Maria,2027-11-21,Sunday,,,B,-B
2027,Santa Cecilia patrona musica,2027-11-22,Monday,,,B,-B
2027,Inizio Novena all'immacolata,2027-11-29,Monday,,,B,-B
2027,Madonna di Loreto,2027-12-10,Friday,,,B,-B
2027,Santa Lucia,2027-12-13,Monday,,,B,-B
2027,Inizio Novena di Natale,2027-12-16,Thursday,,,B,-B
2027,Santo Stefano,2027-12-26,Sunday,,,B,-B
2027,Messa di Ringraziamento,2027-12-31,Friday,,,B,-B
2028,1° Domenica di Avvento,2028-12-03,Sunday,I domenica di Avvento,C1,C,C1-C
2028,2° Domenica di Avvento,2028-12-10,Sunday,II domenica di Avvento,C2,C,C2-C
2028,3° Domenica di Avvento - Gaudete,2028-12-17,Sunday,III domenica di Avvento,C3,C,C3-C
2028,4° Domenica di Avvento,2028-12-24,Sunday,IV domenica di Avvento,C4,C,C4-C
2028,Natale del Signore,2028-12-25,Monday,Natale del Signore – Messa del giorno,C8,C,C8-C
2028,Festa della Sacra Famiglia,2028-12-31,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,C,C9-C
2028,Maria Santissima Madre di Dio,2028-01-01,Saturday,Solennità di Maria SS Madre di Dio,C10,C,C10-C
2028,Epifania del Signore,2028-01-06,Thursday,Epifania del Signore,C12,C,C12-C
2028,Battesimo del Signore,2028-01-09,Sunday,Battesimo del Signore,C13,C,C13-C
2028,1° Domenica di Quaresima,2028-03-05,Sunday,I domenica di Quaresima,C14,C,C14-C
2028,2° Domenica di Quaresima,2028-03-12,Sunday,II domenica di Quaresima,C15,C,C15-C
2028,3° Domenica di Quaresima,2028-03-19,Sunday,III domenica di Quaresima,C16,C,C16-C
2028,Domenica Laetare,2028-03-26,Sunday,IV domenica di Quaresima,C17,C,C17-C
2028,5° Domenica di Quaresima,2028-04-02,Sunday,V domenica di Quaresima,C18,C,C18-C
2028,Domenica delle Palme,2028-04-09,Sunday,Domenica delle Palme: Passione del Signore,C19,C,C19-C
2028,Giovedì Santo (Messa del Crisma),2028-04-13,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,C,C20-C
2028,Giovedì Santo (In Cena Domini),2028-04-13,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,C,C21-C
2028,Venerdì Santo (Passione del Signore),2028-04-14,Friday,Venerdì Santo «Passione del Signore»,C22,C,C22-C
2028,Pasqua - Risurrezione del Signore,2028-04-16,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,C,C24-C
2028,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2028-04-23,Sunday,II domenica di Pasqua,C25,C,C25-C
2028,3° Domenica di Pasqua (Misericordias Domini),2028-04-30,Sunday,III domenica di Pasqua,C26,C,C26-C
2028,4° Domenica di Pasqua (Jubilate),2028-05-07,Sunday,IV domenica di Pasqua,C27,C,C27-C
2028,5° Domenica di Pasqua (Cantate),2028-05-14,Sunday,V domenica di Pasqua,C28,C,C28-C
2028,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2028-05-21,Sunday,VI domenica di Pasqua,C29,C,C29-C
2028,Ascensione di Gesù,2028-05-28,Sunday,Ascensione del Signore,C30,C,C30-C
2028,Pentecoste,2028-06-04,Sunday,Domenica di Pentecoste – Messa del giorno,C33,C,C33-C
2028,Solennità della Santissima Trinità,2028-06-11,Sunday,Solennità della SS Trinità,C34,C,C34-C
2028,Santissimo Corpo e Sangue di Cristo,2028-06-18,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,C,C35-C
2028,Santissimo Cuore di Gesù,2028-06-23,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,C,C36-C
2028,2° D.T.O.,2028-01-16,Sunday,II domenica del Tempo Ordinario,C37,C,C37-C
2028,3° D.T.O.,2028-01-23,Sunday,III domenica del Tempo Ordinario,C38,C,C38-C
2028,4° D.T.O.,2028-01-30,Sunday,IV domenica del Tempo Ordinario,C39,C,C39-C
2028,5° D.T.O.,2028-02-06,Sunday,V domenica del Tempo Ordinario,C40,C,C40-C
2028,6° D.T.O.,2028-02-13,Sunday,VI domenica del Tempo Ordinario,C41,C,C41-C
2028,7° D.T.O.,2028-02-20,Sunday,VII domenica del Tempo Ordinario,C42,C,C42-C
2028,8° D.T.O.,2028-02-27,Sunday,VIII domenica del Tempo Ordinario,C43,C,C43-C
2028,12° D.T.O.,2028-06-25,Sunday,XII domenica del Tempo Ordinario,C47,C,C47-C
2028,13° D.T.O.,2028-07-02,Sunday,XIII domenica del Tempo Ordinario,C48,C,C48-C
2028,14° D.T.O.,2028-07-09,Sunday,XIV domenica del Tempo Ordinario,C49,C,C49-C
2028,15° D.T.O.,2028-07-16,Sunday,XV domenica del Tempo Ordinario,C50,C,C50-C
2028,16° D.T.O.,2028-07-23,Sunday,XVI domenica del Tempo Ordinario,C51,C,C51-C
2028,17° D.T.O.,2028-07-30,Sunday,XVII domenica del Tempo Ordinario,C52,C,C52-C
2028,19° D.T.O.,2028-08-13,Sunday,XIX domenica del Tempo Ordinario,C54,C,C54-C
2028,20° D.T.O.,2028-08-20,Sunday,XX domenica del Tempo Ordinario,C55,C,C55-C
2028,21° D.T.O.,2028-08-27,Sunday,XXI domenica del Tempo Ordinario,C56,C,C56-C
2028,22° D.T.O.,2028-09-03,Sunday,XXII domenica del Tempo Ordinario,C57,C,C57-C
2028,23° D.T.O.,2028-09-10,Sunday,XXIII domenica del Tempo Ordinario,C58,C,C58-C
2028,24° D.T.O.,2028-09-17,Sunday,XXIV domenica del Tempo Ordinario,C59,C,C59-C
2028,25° D.T.O.,2028-09-24,Sunday,XXV domenica del Tempo Ordinario,C60,C,C60-C
2028,26° D.T.O.,2028-10-01,Sunday,XXVI domenica del Tempo Ordinario,C61,C,C61-C
2028,27° D.T.O.,2028-10-08,Sunday,XXVII domenica del Tempo Ordinario,C62,C,C62-C
2028,28° D.T.O.,2028-10-15,Sunday,XXVIII domenica del Tempo Ordinario,C63,C,C63-C
2028,29° D.T.O.,2028-10-22,Sunday,XXIX domenica del Tempo Ordinario,C64,C,C64-C
2028,30° D.T.O.,2028-10-29,Sunday,XXX domenica del Tempo Ordinario,C65,C,C65-C
2028,31° D.T.O.,2028-11-05,Sunday,XXXI domenica del Tempo Ordinario,C66,C,C66-C
2028,32° D.T.O.,2028-11-12,Sunday,XXXII domenica del Tempo Ordinario,C67,C,C67-C
2028,33° D.T.O.,2028-11-19,Sunday,XXXIII domenica del Tempo Ordinario,C68,C,C68-C
2028,34° D.T.O. - Solennità di Cristo Re,2028-11-26,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,C,C69-C
2028,Presentazione del Signore (Candelora),2028-02-02,Wednesday,2 febbraio: Presentazione del Signore,C70,C,C70-C
2028,Natività di San Giovanni Battista,2028-06-24,Saturday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,C,C72-C
2028,Santi Pietro e Paolo Apostoli,2028-06-29,Thursday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,C,C74-C
2028,Trasfigurazione del Signore,2028-08-06,Sunday,6 agosto: Trasfigurazione del Signore,C75,C,C75-C
2028,Assunzione della Beata Vergine Maria,2028-08-15,Tuesday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,C,C77-C
2028,Esaltazione della Santa Croce,2028-09-14,Thursday,14 settembre: Esaltazione della Santa Croce,C78,C,C78-C
2028,Solennità di tutti i Santi,2028-11-01,Wednesday,1 novembre: Tutti i Santi,C79,C,C79-C
2028,Commemorazione dei defunti,2028-11-02,Thursday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,C,C80-C
2028,Commemorazione dei defunti,2028-11-02,Thursday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,C,C81-C
2028,Commemorazione dei defunti,2028-11-02,Thursday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,C,C82-C
2028,Dedicazione Basilica Lateranense,2028-11-09,Thursday,9 novembre: Dedicazione della Basilica lateranense,C83,C,C83-C
2028,Immacolata Concezione,2028-12-08,Friday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,C,C84-C
2028,Giornata mondiale della pace,2028-01-01,Saturday,,,C,-C
2028,Santissimo nome di Gesù,2028-01-03,Monday,,,C,-C
2028,Conversione di San Paolo apostolo,2028-01-25,Tuesday,,,C,-C
2028,Madonna di Lourdes,2028-02-11,Friday,,,C,-C
2028,Cattedra di San Pietro Apostolo,2028-02-22,Tuesday,,,C,-C
2028,Mercoledì delle ceneri,2028-03-01,Wednesday,,,C,-C
2028,Solennità di San Giuseppe,2028-03-20,Monday,,,C,-C
2028,Festa dell'Annunciazione,2028-03-25,Saturday,,,C,-C
2028,Lunedì della settimana Santa,2028-04-10,Monday,,,C,-C
2028,Martedì della settimana Santa,2028-04-11,Tuesday,,,C,-C
2028,Mercoledì della settimana Santa,2028-04-12,Wednesday,,,C,-C
2028,Inizio Novena alla Divina Misericordia,2028-04-14,Friday,,,C,-C
2028,Sabato Santo,2028-04-15,Saturday,,,C,-C
2028,Lunedì dell'Angelo,2028-04-17,Monday,,,C,-C
2028,San Giuseppe Lavoratore,2028-05-01,Monday,,,C,-C
2028,Visitazione della Beata Vergine Maria,2028-05-31,Wednesday,,,C,-C
2028,Inizio Novena di Pentecoste,2028-05-26,Friday,,,C,-C
2028,Beata Vergine Maria del Monte Carmelo,2028-07-16,Sunday,,,C,-C
2028,San Giacomo,2028-07-25,Tuesday,,,C,-C
2028,Natività della Beata Vergine Maria,2028-09-08,Friday,,,C,-C
2028,Santissimo nome di Maria,2028-09-12,Tuesday,,,C,-C
2028,Madonna del Rosario,2028-10-07,Saturday,,,C,-C
2028,Inizio Novena dei morti,2028-10-24,Tuesday,,,C,-C
2028,Presentazione della Beata Vergine Maria,2028-11-21,Tuesday,,,C,-C
2028,Santa Cecilia patrona musica,2028-11-22,Wednesday,,,C,-C
2028,Inizio Novena all'immacolata,2028-11-29,Wednesday,,,C,-C
2028,Madonna di Loreto,2028-12-10,Sunday,,,C,-C
2028,Santa Lucia,2028-12-13,Wednesday,,,C,-C
2028,Inizio Novena di Natale,2028-12-16,Saturday,,,C,-C
2028,Santo Stefano,2028-12-26,Tuesday,,,C,-C
2028,Messa di Ringraziamento,2028-12-31,Sunday,,,C,-C
2029,1° Domenica di Avvento,2029-12-02,Sunday,I domenica di Avvento,C1,A,C1-A
2029,2° Domenica di Avvento,2029-12-09,Sunday,II domenica di Avvento,C2,A,C2-A
2029,3° Domenica di Avvento - Gaudete,2029-12-16,Sunday,III domenica di Avvento,C3,A,C3-A
2029,4° Domenica di Avvento,2029-12-23,Sunday,IV domenica di Avvento,C4,A,C4-A
2029,Natale del Signore,2029-12-25,Tuesday,Natale del Signore – Messa del giorno,C8,A,C8-A
2029,Festa della Sacra Famiglia,2029-12-30,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,A,C9-A
2029,Maria Santissima Madre di Dio,2029-01-01,Monday,Solennità di Maria SS Madre di Dio,C10,A,C10-A
2029,Epifania del Signore,2029-01-06,Saturday,Epifania del Signore,C12,A,C12-A
2029,Battesimo del Signore,2029-01-07,Sunday,Battesimo del Signore,C13,A,C13-A
2029,1° Domenica di Quaresima,2029-02-18,Sunday,I domenica di Quaresima,C14,A,C14-A
2029,2° Domenica di Quaresima,2029-02-25,Sunday,II domenica di Quaresima,C15,A,C15-A
2029,3° Domenica di Quaresima,2029-03-04,Sunday,III domenica di Quaresima,C16,A,C16-A
2029,Domenica Laetare,2029-03-11,Sunday,IV domenica di Quaresima,C17,A,C17-A
2029,5° Domenica di Quaresima,2029-03-18,Sunday,V domenica di Quaresima,C18,A,C18-A
2029,Domenica delle Palme,2029-03-25,Sunday,Domenica delle Palme: Passione del Signore,C19,A,C19-A
2029,Giovedì Santo (Messa del Crisma),2029-03-29,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,A,C20-A
2029,Giovedì Santo (In Cena Domini),2029-03-29,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,A,C21-A
2029,Venerdì Santo (Passione del Signore),2029-03-30,Friday,Venerdì Santo «Passione del Signore»,C22,A,C22-A
2029,Pasqua - Risurrezione del Signore,2029-04-01,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,A,C24-A
2029,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2029-04-08,Sunday,II domenica di Pasqua,C25,A,C25-A
2029,3° Domenica di Pasqua (Misericordias Domini),2029-04-15,Sunday,III domenica di Pasqua,C26,A,C26-A
2029,4° Domenica di Pasqua (Jubilate),2029-04-22,Sunday,IV domenica di Pasqua,C27,A,C27-A
2029,5° Domenica di Pasqua (Cantate),2029-04-29,Sunday,V domenica di Pasqua,C28,A,C28-A
2029,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2029-05-06,Sunday,VI domenica di Pasqua,C29,A,C29-A
2029,Ascensione di Gesù,2029-05-13,Sunday,Ascensione del Signore,C30,A,C30-A
2029,Pentecoste,2029-05-20,Sunday,Domenica di Pentecoste – Messa del giorno,C33,A,C33-A
2029,Solennità della Santissima Trinità,2029-05-27,Sunday,Solennità della SS Trinità,C34,A,C34-A
2029,Santissimo Corpo e Sangue di Cristo,2029-06-03,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,A,C35-A
2029,Santissimo Cuore di Gesù,2029-06-08,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,A,C36-A
2029,2° D.T.O.,2029-01-14,Sunday,II domenica del Tempo Ordinario,C37,A,C37-A
2029,3° D.T.O.,2029-01-21,Sunday,III domenica del Tempo Ordinario,C38,A,C38-A
2029,4° D.T.O.,2029-01-28,Sunday,IV domenica del Tempo Ordinario,C39,A,C39-A
2029,5° D.T.O.,2029-02-04,Sunday,V domenica del Tempo Ordinario,C40,A,C40-A
2029,6° D.T.O.,2029-02-11,Sunday,VI domenica del Tempo Ordinario,C41,A,C41-A
2029,10° D.T.O.,2029-06-10,Sunday,X domenica del Tempo Ordinario,C45,A,C45-A
2029,11° D.T.O.,2029-06-17,Sunday,XI domenica del Tempo Ordinario,C46,A,C46-A
2029,13° D.T.O.,2029-07-01,Sunday,XIII domenica del Tempo Ordinario,C48,A,C48-A
2029,14° D.T.O.,2029-07-08,Sunday,XIV domenica del Tempo Ordinario,C49,A,C49-A
2029,15° D.T.O.,2029-07-15,Sunday,XV domenica del Tempo Ordinario,C50,A,C50-A
2029,16° D.T.O.,2029-07-22,Sunday,XVI domenica del Tempo Ordinario,C51,A,C51-A
2029,17° D.T.O.,2029-07-29,Sunday,XVII domenica del Tempo Ordinario,C52,A,C52-A
2029,18° D.T.O.,2029-08-05,Sunday,XVIII domenica del Tempo Ordinario,C53,A,C53-A
2029,19° D.T.O.,2029-08-12,Sunday,XIX domenica del Tempo Ordinario,C54,A,C54-A
2029,20° D.T.O.,2029-08-19,Sunday,XX domenica del Tempo Ordinario,C55,A,C55-A
2029,21° D.T.O.,2029-08-26,Sunday,XXI domenica del Tempo Ordinario,C56,A,C56-A
2029,22° D.T.O.,2029-09-02,Sunday,XXII domenica del Tempo Ordinario,C57,A,C57-A
2029,23° D.T.O.,2029-09-09,Sunday,XXIII domenica del Tempo Ordinario,C58,A,C58-A
2029,24° D.T.O.,2029-09-16,Sunday,XXIV domenica del Tempo Ordinario,C59,A,C59-A
2029,25° D.T.O.,2029-09-23,Sunday,XXV domenica del Tempo Ordinario,C60,A,C60-A
2029,26° D.T.O.,2029-09-30,Sunday,XXVI domenica del Tempo Ordinario,C61,A,C61-A
2029,27° D.T.O.,2029-10-07,Sunday,XXVII domenica del Tempo Ordinario,C62,A,C62-A
2029,28° D.T.O.,2029-10-14,Sunday,XXVIII domenica del Tempo Ordinario,C63,A,C63-A
2029,29° D.T.O.,2029-10-21,Sunday,XXIX domenica del Tempo Ordinario,C64,A,C64-A
2029,30° D.T.O.,2029-10-28,Sunday,XXX domenica del Tempo Ordinario,C65,A,C65-A
2029,31° D.T.O.,2029-11-04,Sunday,XXXI domenica del Tempo Ordinario,C66,A,C66-A
2029,32° D.T.O.,2029-11-11,Sunday,XXXII domenica del Tempo Ordinario,C67,A,C67-A
2029,33° D.T.O.,2029-11-18,Sunday,XXXIII domenica del Tempo Ordinario,C68,A,C68-A
2029,34° D.T.O. - Solennità di Cristo Re,2029-11-25,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,A,C69-A
2029,Presentazione del Signore (Candelora),2029-02-02,Friday,2 febbraio: Presentazione del Signore,C70,A,C70-A
2029,Natività di San Giovanni Battista,2029-06-24,Sunday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,A,C72-A
2029,Santi Pietro e Paolo Apostoli,2029-06-29,Friday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,A,C74-A
2029,Trasfigurazione del Signore,2029-08-06,Monday,6 agosto: Trasfigurazione del Signore,C75,A,C75-A
2029,Assunzione della Beata Vergine Maria,2029-08-15,Wednesday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,A,C77-A
2029,Esaltazione della Santa Croce,2029-09-14,Friday,14 settembre: Esaltazione della Santa Croce,C78,A,C78-A
2029,Solennità di tutti i Santi,2029-11-01,Thursday,1 novembre: Tutti i Santi,C79,A,C79-A
2029,Commemorazione dei defunti,2029-11-02,Friday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,A,C80-A
2029,Commemorazione dei defunti,2029-11-02,Friday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,A,C81-A
2029,Commemorazione dei defunti,2029-11-02,Friday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,A,C82-A
2029,Dedicazione Basilica Lateranense,2029-11-09,Friday,9 novembre: Dedicazione della Basilica lateranense,C83,A,C83-A
2029,Immacolata Concezione,2029-12-08,Saturday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,A,C84-A
2029,Giornata mondiale della pace,2029-01-01,Monday,,,A,-A
2029,Santissimo nome di Gesù,2029-01-03,Wednesday,,,A,-A
2029,Conversione di San Paolo apostolo,2029-01-25,Thursday,,,A,-A
2029,Madonna di Lourdes,2029-02-11,Sunday,,,A,-A
2029,Cattedra di San Pietro Apostolo,2029-02-22,Thursday,,,A,-A
2029,Mercoledì delle ceneri,2029-02-14,Wednesday,,,A,-A
2029,Solennità di San Giuseppe,2029-03-19,Monday,,,A,-A
2029,Festa dell'Annunciazione,2029-04-09,Monday,,,A,-A
2029,Lunedì della settimana Santa,2029-03-26,Monday,,,A,-A
2029,Martedì della settimana Santa,2029-03-27,Tuesday,,,A,-A
2029,Mercoledì della settimana Santa,2029-03-28,Wednesday,,,A,-A
2029,Inizio Novena alla Divina Misericordia,2029-03-30,Friday,,,A,-A
2029,Sabato Santo,2029-03-31,Saturday,,,A,-A
2029,Lunedì dell'Angelo,2029-04-02,Monday,,,A,-A
2029,San Giuseppe Lavoratore,2029-05-01,Tuesday,,,A,-A
2029,Visitazione della Beata Vergine Maria,2029-05-31,Thursday,,,A,-A
2029,Inizio Novena di Pentecoste,2029-05-11,Friday,,,A,-A
2029,Beata Vergine Maria del Monte Carmelo,2029-07-16,Monday,,,A,-A
2029,San Giacomo,2029-07-25,Wednesday,,,A,-A
2029,Natività della Beata Vergine Maria,2029-09-08,Saturday,,,A,-A
2029,Santissimo nome di Maria,2029-09-12,Wednesday,,,A,-A
2029,Madonna del Rosario,2029-10-07,Sunday,,,A,-A
2029,Inizio Novena dei morti,2029-10-24,Wednesday,,,A,-A
2029,Presentazione della Beata Vergine Maria,2029-11-21,Wednesday,,,A,-A
2029,Santa Cecilia patrona musica,2029-11-22,Thursday,,,A,-A
2029,Inizio Novena all'immacolata,2029-11-29,Thursday,,,A,-A
2029,Madonna di Loreto,2029-12-10,Monday,,,A,-A
2029,Santa Lucia,2029-12-13,Thursday,,,A,-A
