date,evento,weekday,celebrazione,id_liturgia,anno,liturgia1,liturgia2
2035-10-21,29° D.T.O.,Sunday,XXIX domenica del Tempo Ordinario,C64-A,2035,null,null
2035-10-28,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-A,2035,null,null
2035-11-01,Solennità di tutti i Santi,Thursday,1 novembre: Tutti i Santi,C79-A,2035,null,null
2035-11-02,Commemorazione dei defunti,Friday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-A,2035,null,null
2035-11-02,Commemorazione dei defunti,Friday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-A,2035,null,null
2035-11-02,Commemorazione dei defunti,Friday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-A,2035,null,null
2035-11-04,31° D.T.O.,Sunday,XXXI domenica del Tempo Ordinario,C66-A,2035,null,null
2035-11-09,Dedicazione Basilica Lateranense,Friday,9 novembre: Dedicazione della Basilica lateranense,C83-A,2035,null,null
2035-11-11,32° D.T.O.,Sunday,XXXII domenica del Tempo Ordinario,C67-A,2035,null,null
2035-11-18,33° D.T.O.,Sunday,XXXIII domenica del Tempo Ordinario,C68-A,2035,null,null
2035-11-25,34° D.T.O. - Solennità di Cristo Re,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69-A,2035,null,null
2035-12-02,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-A,2035,null,null
2035-12-08,Immacolata Concezione,Saturday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-A,2035,null,null
2035-12-09,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-A,2035,null,null
2035-12-16,3° Domenica di Avvento - Gaudete,Sunday,III domenica di Avvento,C3-A,2035,null,null
2035-12-23,4° Domenica di Avvento,Sunday,IV domenica di Avvento,C4-A,2035,null,null
2035-12-25,Natale del Signore,Tuesday,Natale del Signore – Messa del giorno,C8-A,2035,null,null
2035-12-30,Festa della Sacra Famiglia,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9-A,2035,null,null
2036-01-01,Maria Santissima Madre di Dio,Tuesday,Solennità di Maria SS Madre di Dio,C10-B,2036,null,null
2036-01-06,Epifania del Signore,Sunday,Epifania del Signore,C12-B,2036,null,null
2036-01-13,Battesimo del Signore,Sunday,Battesimo del Signore,C13-B,2036,null,null
2036-01-20,2° D.T.O.,Sunday,II domenica del Tempo Ordinario,C37-B,2036,null,null
2036-01-27,3° D.T.O.,Sunday,III domenica del Tempo Ordinario,C38-B,2036,null,null
2036-02-02,Presentazione del Signore (Candelora),Saturday,2 febbraio: Presentazione del Signore,C70-B,2036,null,null
2036-02-03,4° D.T.O.,Sunday,IV domenica del Tempo Ordinario,C39-B,2036,null,null
2036-02-10,5° D.T.O.,Sunday,V domenica del Tempo Ordinario,C40-B,2036,null,null
2036-02-17,6° D.T.O.,Sunday,VI domenica del Tempo Ordinario,C41-B,2036,null,null
2036-02-24,7° D.T.O.,Sunday,VII domenica del Tempo Ordinario,C42-B,2036,null,null
2036-03-02,1° Domenica di Quaresima,Sunday,I domenica di Quaresima,C14-B,2036,null,null
2036-03-09,2° Domenica di Quaresima,Sunday,II domenica di Quaresima,C15-B,2036,null,null
2036-03-16,3° Domenica di Quaresima,Sunday,III domenica di Quaresima,C16-B,2036,null,null
2036-03-23,Domenica Laetare,Sunday,IV domenica di Quaresima,C17-B,2036,null,null
2036-03-30,5° Domenica di Quaresima,Sunday,V domenica di Quaresima,C18-B,2036,null,null
2036-04-06,Domenica delle Palme,Sunday,Domenica delle Palme: Passione del Signore,C19-B,2036,null,null
2036-04-10,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-B,2036,null,null
2036-04-10,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-B,2036,null,null
2036-04-10,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-B,2036,null,null
2036-04-10,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-B,2036,null,null
2036-04-11,Venerdì Santo (Passione del Signore),Friday,Venerdì Santo «Passione del Signore»,C22-B,2036,null,null
2036-04-13,Pasqua - Risurrezione del Signore,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24-B,2036,null,null
2036-04-20,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Sunday,II domenica di Pasqua,C25-B,2036,null,null
2036-04-27,3° Domenica di Pasqua (Misericordias Domini),Sunday,III domenica di Pasqua,C26-B,2036,null,null
2036-05-04,4° Domenica di Pasqua (Jubilate),Sunday,IV domenica di Pasqua,C27-B,2036,null,null
2036-05-11,5° Domenica di Pasqua (Cantate),Sunday,V domenica di Pasqua,C28-B,2036,null,null
2036-05-18,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Sunday,VI domenica di Pasqua,C29-B,2036,null,null
2036-05-25,Ascensione di Gesù,Sunday,Ascensione del Signore,C30-B,2036,null,null
2036-06-01,Pentecoste,Sunday,Domenica di Pentecoste – Messa del giorno,C33-B,2036,null,null
2036-06-08,Solennità della Santissima Trinità,Sunday,Solennità della SS Trinità,C34-B,2036,null,null
2036-06-15,Santissimo Corpo e Sangue di Cristo,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35-B,2036,null,null
2036-06-20,Santissimo Cuore di Gesù,Friday,Solennità del Sacratissimo Cuore di Gesù,C36-B,2036,null,null
2036-06-22,12° D.T.O.,Sunday,XII domenica del Tempo Ordinario,C47-B,2036,null,null
2036-06-24,Natività di San Giovanni Battista,Tuesday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72-B,2036,null,null
2036-06-29,Santi Pietro e Paolo Apostoli,Sunday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74-B,2036,null,null
2036-07-06,14° D.T.O.,Sunday,XIV domenica del Tempo Ordinario,C49-B,2036,null,null
2036-07-13,15° D.T.O.,Sunday,XV domenica del Tempo Ordinario,C50-B,2036,null,null
2036-07-20,16° D.T.O.,Sunday,XVI domenica del Tempo Ordinario,C51-B,2036,null,null
2036-07-27,17° D.T.O.,Sunday,XVII domenica del Tempo Ordinario,C52-B,2036,null,null
2036-08-03,18° D.T.O.,Sunday,XVIII domenica del Tempo Ordinario,C53-B,2036,null,null
2036-08-06,Trasfigurazione del Signore,Wednesday,6 agosto: Trasfigurazione del Signore,C75-B,2036,null,null
2036-08-10,19° D.T.O.,Sunday,XIX domenica del Tempo Ordinario,C54-B,2036,null,null
2036-08-15,Assunzione della Beata Vergine Maria,Friday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77-B,2036,null,null
2036-08-17,20° D.T.O.,Sunday,XX domenica del Tempo Ordinario,C55-B,2036,null,null
2036-08-24,21° D.T.O.,Sunday,XXI domenica del Tempo Ordinario,C56-B,2036,null,null
2036-08-31,22° D.T.O.,Sunday,XXII domenica del Tempo Ordinario,C57-B,2036,null,null
2036-09-07,23° D.T.O.,Sunday,XXIII domenica del Tempo Ordinario,C58-B,2036,null,null
2036-09-14,Esaltazione della Santa Croce,Sunday,14 settembre: Esaltazione della Santa Croce,C78-B,2036,null,null
2036-09-21,25° D.T.O.,Sunday,XXV domenica del Tempo Ordinario,C60-B,2036,null,null
2036-09-28,26° D.T.O.,Sunday,XXVI domenica del Tempo Ordinario,C61-B,2036,null,null
2036-10-05,27° D.T.O.,Sunday,XXVII domenica del Tempo Ordinario,C62-B,2036,null,null
2036-10-12,28° D.T.O.,Sunday,XXVIII domenica del Tempo Ordinario,C63-B,2036,null,null
2036-10-19,29° D.T.O.,Sunday,XXIX domenica del Tempo Ordinario,C64-B,2036,null,null
2036-10-26,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-B,2036,null,null
2036-11-01,Solennità di tutti i Santi,Saturday,1 novembre: Tutti i Santi,C79-B,2036,null,null
2036-11-02,31° D.T.O.,Sunday,XXXI domenica del Tempo Ordinario,C66-B,2036,null,null
2036-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-B,2036,null,null
2036-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-B,2036,null,null
2036-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-B,2036,null,null
2036-11-02,31° D.T.O.,Sunday,XXXI domenica del Tempo Ordinario,C66-B,2036,null,null
2036-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-B,2036,null,null
2036-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-B,2036,null,null
2036-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-B,2036,null,null
2036-11-09,Dedicazione Basilica Lateranense,Sunday,9 novembre: Dedicazione della Basilica lateranense,C83-B,2036,null,null
2036-11-16,33° D.T.O.,Sunday,XXXIII domenica del Tempo Ordinario,C68-B,2036,null,null
2036-11-23,34° D.T.O. - Solennità di Cristo Re,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69-B,2036,null,null
2036-11-30,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-B,2036,null,null
2036-12-07,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-B,2036,null,null
2036-12-08,Immacolata Concezione,Monday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-B,2036,null,null
2036-12-14,3° Domenica di Avvento - Gaudete,Sunday,III domenica di Avvento,C3-B,2036,null,null
2036-12-21,4° Domenica di Avvento,Sunday,IV domenica di Avvento,C4-B,2036,null,null
2036-12-25,Natale del Signore,Thursday,Natale del Signore – Messa del giorno,C8-B,2036,null,null
2036-12-28,Festa della Sacra Famiglia,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9-B,2036,null,null
2037-01-01,Maria Santissima Madre di Dio,Thursday,Solennità di Maria SS Madre di Dio,C10-C,2037,null,null
2037-01-06,Epifania del Signore,Tuesday,Epifania del Signore,C12-C,2037,null,null
2037-01-11,Battesimo del Signore,Sunday,Battesimo del Signore,C13-C,2037,null,null
2037-01-18,2° D.T.O.,Sunday,II domenica del Tempo Ordinario,C37-C,2037,null,null
2037-01-25,3° D.T.O.,Sunday,III domenica del Tempo Ordinario,C38-C,2037,null,null
2037-02-01,4° D.T.O.,Sunday,IV domenica del Tempo Ordinario,C39-C,2037,null,null
2037-02-02,Presentazione del Signore (Candelora),Monday,2 febbraio: Presentazione del Signore,C70-C,2037,null,null
2037-02-08,5° D.T.O.,Sunday,V domenica del Tempo Ordinario,C40-C,2037,null,null
2037-02-15,6° D.T.O.,Sunday,VI domenica del Tempo Ordinario,C41-C,2037,null,null
2037-02-22,1° Domenica di Quaresima,Sunday,I domenica di Quaresima,C14-C,2037,null,null
2037-03-01,2° Domenica di Quaresima,Sunday,II domenica di Quaresima,C15-C,2037,null,null
2037-03-08,3° Domenica di Quaresima,Sunday,III domenica di Quaresima,C16-C,2037,null,null
2037-03-15,Domenica Laetare,Sunday,IV domenica di Quaresima,C17-C,2037,null,null
2037-03-22,5° Domenica di Quaresima,Sunday,V domenica di Quaresima,C18-C,2037,null,null
2037-03-29,Domenica delle Palme,Sunday,Domenica delle Palme: Passione del Signore,C19-C,2037,null,null
2037-04-02,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-C,2037,null,null
2037-04-02,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-C,2037,null,null
2037-04-02,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-C,2037,null,null
2037-04-02,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-C,2037,null,null
2037-04-03,Venerdì Santo (Passione del Signore),Friday,Venerdì Santo «Passione del Signore»,C22-C,2037,null,null
2037-04-05,Pasqua - Risurrezione del Signore,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24-C,2037,null,null
2037-04-12,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Sunday,II domenica di Pasqua,C25-C,2037,null,null
2037-04-19,3° Domenica di Pasqua (Misericordias Domini),Sunday,III domenica di Pasqua,C26-C,2037,null,null
2037-04-26,4° Domenica di Pasqua (Jubilate),Sunday,IV domenica di Pasqua,C27-C,2037,null,null
2037-05-03,5° Domenica di Pasqua (Cantate),Sunday,V domenica di Pasqua,C28-C,2037,null,null
2037-05-10,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Sunday,VI domenica di Pasqua,C29-C,2037,null,null
2037-05-17,Ascensione di Gesù,Sunday,Ascensione del Signore,C30-C,2037,null,null
2037-05-24,Pentecoste,Sunday,Domenica di Pentecoste – Messa del giorno,C33-C,2037,null,null
2037-05-31,Solennità della Santissima Trinità,Sunday,Solennità della SS Trinità,C34-C,2037,null,null
2037-06-07,Santissimo Corpo e Sangue di Cristo,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35-C,2037,null,null
2037-06-12,Santissimo Cuore di Gesù,Friday,Solennità del Sacratissimo Cuore di Gesù,C36-C,2037,null,null
2037-06-14,11° D.T.O.,Sunday,XI domenica del Tempo Ordinario,C46-C,2037,null,null
2037-06-21,12° D.T.O.,Sunday,XII domenica del Tempo Ordinario,C47-C,2037,null,null
2037-06-24,Natività di San Giovanni Battista,Wednesday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72-C,2037,null,null
2037-06-28,13° D.T.O.,Sunday,XIII domenica del Tempo Ordinario,C48-C,2037,null,null
2037-06-29,Santi Pietro e Paolo Apostoli,Monday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74-C,2037,null,null
2037-07-05,14° D.T.O.,Sunday,XIV domenica del Tempo Ordinario,C49-C,2037,null,null
2037-07-12,15° D.T.O.,Sunday,XV domenica del Tempo Ordinario,C50-C,2037,null,null
2037-07-19,16° D.T.O.,Sunday,XVI domenica del Tempo Ordinario,C51-C,2037,null,null
2037-07-26,17° D.T.O.,Sunday,XVII domenica del Tempo Ordinario,C52-C,2037,null,null
2037-08-02,18° D.T.O.,Sunday,XVIII domenica del Tempo Ordinario,C53-C,2037,null,null
2037-08-06,Trasfigurazione del Signore,Thursday,6 agosto: Trasfigurazione del Signore,C75-C,2037,null,null
2037-08-09,19° D.T.O.,Sunday,XIX domenica del Tempo Ordinario,C54-C,2037,null,null
2037-08-15,Assunzione della Beata Vergine Maria,Saturday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77-C,2037,null,null
2037-08-16,20° D.T.O.,Sunday,XX domenica del Tempo Ordinario,C55-C,2037,null,null
2037-08-23,21° D.T.O.,Sunday,XXI domenica del Tempo Ordinario,C56-C,2037,null,null
2037-08-30,22° D.T.O.,Sunday,XXII domenica del Tempo Ordinario,C57-C,2037,null,null
2037-09-06,23° D.T.O.,Sunday,XXIII domenica del Tempo Ordinario,C58-C,2037,null,null
2037-09-13,24° D.T.O.,Sunday,XXIV domenica del Tempo Ordinario,C59-C,2037,null,null
2037-09-14,Esaltazione della Santa Croce,Monday,14 settembre: Esaltazione della Santa Croce,C78-C,2037,null,null
2037-09-20,25° D.T.O.,Sunday,XXV domenica del Tempo Ordinario,C60-C,2037,null,null
2037-09-27,26° D.T.O.,Sunday,XXVI domenica del Tempo Ordinario,C61-C,2037,null,null
2037-10-04,27° D.T.O.,Sunday,XXVII domenica del Tempo Ordinario,C62-C,2037,null,null
2037-10-11,28° D.T.O.,Sunday,XXVIII domenica del Tempo Ordinario,C63-C,2037,null,null
2037-10-18,29° D.T.O.,Sunday,XXIX domenica del Tempo Ordinario,C64-C,2037,null,null
2037-10-25,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-C,2037,null,null
2037-11-01,Solennità di tutti i Santi,Sunday,1 novembre: Tutti i Santi,C79-C,2037,null,null
2037-11-02,Commemorazione dei defunti,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-C,2037,null,null
2037-11-02,Commemorazione dei defunti,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-C,2037,null,null
2037-11-02,Commemorazione dei defunti,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-C,2037,null,null
2037-11-08,32° D.T.O.,Sunday,XXXII domenica del Tempo Ordinario,C67-C,2037,null,null
2037-11-09,Dedicazione Basilica Lateranense,Monday,9 novembre: Dedicazione della Basilica lateranense,C83-C,2037,null,null
2037-11-15,33° D.T.O.,Sunday,XXXIII domenica del Tempo Ordinario,C68-C,2037,null,null
2037-11-22,34° D.T.O. - Solennità di Cristo Re,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69-C,2037,null,null
2037-11-29,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-C,2037,null,null
2037-12-06,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-C,2037,null,null
2037-12-08,Immacolata Concezione,Tuesday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-C,2037,null,null
2037-12-13,3° Domenica di Avvento - Gaudete,Sunday,III domenica di Avvento,C3-C,2037,null,null
2037-12-20,4° Domenica di Avvento,Sunday,IV domenica di Avvento,C4-C,2037,null,null
2037-12-25,Natale del Signore,Friday,Natale del Signore – Messa del giorno,C8-C,2037,null,null
2037-12-27,Festa della Sacra Famiglia,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9-C,2037,null,null
2038-01-01,Maria Santissima Madre di Dio,Friday,Solennità di Maria SS Madre di Dio,C10-A,2038,null,null
2038-01-03,2° domenica dopo natale,Sunday,II domenica dopo Natale,C11-A,2038,null,null
2038-01-06,Epifania del Signore,Wednesday,Epifania del Signore,C12-A,2038,null,null
2038-01-10,Battesimo del Signore,Sunday,Battesimo del Signore,C13-A,2038,null,null
2038-01-17,2° D.T.O.,Sunday,II domenica del Tempo Ordinario,C37-A,2038,null,null
2038-01-24,3° D.T.O.,Sunday,III domenica del Tempo Ordinario,C38-A,2038,null,null
2038-01-31,4° D.T.O.,Sunday,IV domenica del Tempo Ordinario,C39-A,2038,null,null
2038-02-02,Presentazione del Signore (Candelora),Tuesday,2 febbraio: Presentazione del Signore,C70-A,2038,null,null
2038-02-07,5° D.T.O.,Sunday,V domenica del Tempo Ordinario,C40-A,2038,null,null
2038-02-14,6° D.T.O.,Sunday,VI domenica del Tempo Ordinario,C41-A,2038,null,null
2038-02-21,7° D.T.O.,Sunday,VII domenica del Tempo Ordinario,C42-A,2038,null,null
2038-02-28,8° D.T.O.,Sunday,VIII domenica del Tempo Ordinario,C43-A,2038,null,null
2038-03-07,9° D.T.O.,Sunday,IX domenica del Tempo Ordinario,C44-A,2038,null,null
2038-03-14,1° Domenica di Quaresima,Sunday,I domenica di Quaresima,C14-A,2038,null,null
2038-03-21,2° Domenica di Quaresima,Sunday,II domenica di Quaresima,C15-A,2038,null,null
2038-03-28,3° Domenica di Quaresima,Sunday,III domenica di Quaresima,C16-A,2038,null,null
2038-04-04,Domenica Laetare,Sunday,IV domenica di Quaresima,C17-A,2038,null,null
2038-04-11,5° Domenica di Quaresima,Sunday,V domenica di Quaresima,C18-A,2038,null,null
2038-04-18,Domenica delle Palme,Sunday,Domenica delle Palme: Passione del Signore,C19-A,2038,null,null
2038-04-22,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-A,2038,null,null
2038-04-22,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-A,2038,null,null
2038-04-22,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-A,2038,null,null
2038-04-22,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-A,2038,null,null
2038-04-23,Venerdì Santo (Passione del Signore),Friday,Venerdì Santo «Passione del Signore»,C22-A,2038,null,null
2038-04-25,Pasqua - Risurrezione del Signore,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24-A,2038,null,null
2038-05-02,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Sunday,II domenica di Pasqua,C25-A,2038,null,null
2038-05-09,3° Domenica di Pasqua (Misericordias Domini),Sunday,III domenica di Pasqua,C26-A,2038,null,null
2038-05-16,4° Domenica di Pasqua (Jubilate),Sunday,IV domenica di Pasqua,C27-A,2038,null,null
2038-05-23,5° Domenica di Pasqua (Cantate),Sunday,V domenica di Pasqua,C28-A,2038,null,null
2038-05-30,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Sunday,VI domenica di Pasqua,C29-A,2038,null,null
2038-06-06,Ascensione di Gesù,Sunday,Ascensione del Signore,C30-A,2038,null,null
2038-06-13,Pentecoste,Sunday,Domenica di Pentecoste – Messa del giorno,C33-A,2038,null,null
