id_liturgia,id_canti,titolo,cnt
C64-A,464,Tu sarai profeta,3
C64-A,231,Il Pane del Cammino,3
C64-A,1986,Cristo speranza delle genti,3
C64-A,1638,Ad una voce,3
C64-A,1662,Creati per te,3
C64-A,6,Accogli Signore i nostri doni,3
C64-A,81,Benedetto Tu Signore,3
C64-A,1884,Benedetto sei Tu Signore ,3
C64-A,2396,A te Signor leviamo i cuori,3
C64-A,1635,Accogli nella tua bontà,3
C64-A,1682,Benedetto sei Tu,3
C64-A,2286,Chiesa del Risorto,3
C64-A,1801,Tu vero pane della vita,3
C64-A,1979,Alla tua mensa,3
C64-A,1975,Tu sei qui (Medjugorje),3
C64-A,291,Lodi di Dio altissimo,3
C64-A,1613,Come un prodigio,3
C64-A,1657,Parla al mio cuore,3
C64-A,450,Te lodiamo Trinità,3
C64-A,234,Il Signore è il mio pastore,3
C64-A,444,Sulla Tua parola (Pietro vai),3
C64-A,1800,Ti ringrazio mio Signore,3
C64-A,206,Giovane donna,3
C64-A,2423,Dell'aurora Tu sorgi più bella (v2),3
C64-A,382,Resta qui con noi,3
C65-A,423,Servo per amore,44
C65-A,1898,Chiamati per nome,42
C65-A,201,Frutto della nostra terra,36
C65-A,376,Questo è il mio comandamento,32
C65-A,1416,Ecco quel che abbiamo,26
C65-A,361,Popoli tutti acclamate,19
C65-A,1478,Servire è regnare,19
C65-A,236,Il Signore è la mia salvezza,18
C65-A,1575,Dio è amore,17
C65-A,419,Segni del tuo amore,17
C65-A,355,Pane del cielo,16
C65-A,231,Il Pane del Cammino,15
C65-A,5,Accogli i nostri doni,14
C65-A,83,Benedici o Signore,14
C65-A,451,"Te, al centro del mio cuore",14
C65-A,414,Se m’accogli,13
C65-A,137,Come Tu mi vuoi,13
C65-A,224,Il canto dell’amore,13
C65-A,1352,Abbracciami,13
C65-A,453,Ti esalto Dio mio Re,12
C65-A,6,Accogli Signore i nostri doni,12
C65-A,48,Amatevi fratelli,12
C65-A,134,Come fuoco vivo,12
C65-A,221,I cieli narrano,11
C65-A,136,Come Maria,11
C65-A,1619,Come ti ama Dio,11
C65-A,168,E' bello lodarti,10
C65-A,503,Lode al Nome Tuo,10
C65-A,1665,Il nostro cuore offriamo a te,10
C65-A,1675,Symbolum ‘77,10
C65-A,1561,Adoro Te,9
C65-A,76,Beatitudine (La preghiera di Gesù è la nostra),9
C65-A,2323,Risplendi Gerusalemme,8
C65-A,2048,Beati voi,8
C65-A,1635,Accogli nella tua bontà,8
C65-A,278,"Laudato sii, o mi Signore",8
C65-A,1800,Ti ringrazio mio Signore,8
C65-A,1817,Venite applaudiamo al Signore  (Salmo 94),7
C65-A,1946,Aprite le porte a Cristo,7
C65-A,150,Dall’aurora al tramonto,7
C65-A,1780,Vocazione,7
C65-A,2144,E' il segno del tuo amore,7
C65-A,217,Grandi cose,7
C65-A,370,Quale gioia,7
C65-A,2060,Dove la carità è vera,7
C65-A,52,Andate per le strade,7
C65-A,1412,Invochiamo la Tua Presenza,6
C65-A,117,Cantiamo Te,6
C65-A,14,Alla Tua presenza,6
C65-A,371,Quale gioia (è star con Te),6
C65-A,2294,Popoli tutti (versione 2),6
C65-A,1748,Benedetto Signore (Cerco solo Te),6
C65-A,1565,Musica di festa,6
C65-A,55,Annunceremo che Tu,6
C65-A,337,Ogni mia parola,5
C65-A,434,Sono qui a lodarti (luce del mondo),5
C65-A,2591,La Casa,5
C65-A,466,Tu sei,5
C65-A,492,Vivere la vita,5
C65-A,1978,In Eterno Canterò,5
C65-A,1667,Cosa Offrirti,5
C65-A,322,Noi con Te,5
C65-A,2394,Fa' che io creda,5
C65-A,462,Ti seguirò,5
C65-A,1958,Resto con te,5
C65-A,130,Col Tuo amor,5
C65-A,380,Resta Accanto a me,5
C65-A,2015,Chiesa di Dio,4
C65-A,2031,Sei il mio rifugio,4
C65-A,88,Camminerò,4
C65-A,321,Noi canteremo gloria a Te,4
C65-A,2242,In questo giorno di luce,4
C65-A,82,Benedici il Signore,4
C65-A,1649,Accogli Signore i nostri doni (v2),4
C65-A,1890,Anima di Cristo,4
C65-A,478,Verbum Panis,4
C65-A,500,Pane di vita nuova,4
C65-A,260,Jesus Christ you are my life,4
C65-A,467,Lodi all'altissimo (Tu sei Santo),4
C65-A,1979,Alla tua mensa,4
C65-A,1785,Pane di vita,4
C65-A,1613,Come un prodigio,4
C65-A,2098,"Spirito Santo, dolce presenza",4
C65-A,246,Insieme è più bello,4
C65-A,1752,Mi basta la tua grazia,4
C65-A,1713,"Ti ringrazio, o mio Signore",4
C65-A,2405,Le mie mani son piene (di benedizioni),4
C65-A,382,Resta qui con noi,4
C65-A,2222,Tutto il mondo deve sapere,4
C65-A,185,Eccomi,3
C65-A,1596,Il Figliol Prodigo (Abbracciami Gesù),3
C65-A,2530,La vera gioia,3
C65-A,27,"Alleluia, cantate al Signore",3
C65-A,1545,Acclamate al Signore,3
C65-A,1745,Beati voi,3
C65-A,486,Vieni e seguimi,3
C65-A,285,Lodate Dio,3
C65-A,1480,Il canto del mare,3
C65-A,2311,La vera vite,3
C65-A,81,Benedetto Tu Signore,3
C65-A,220,Guarda questa offerta,3
C65-A,298,Mani,3
C65-A,245,Insieme a Te,3
C65-A,179,E sono solo un uomo,3
C65-A,163,Dov’è carità e amore,3
C65-A,133,Come è grande,3
C65-A,2469,Il Tuo amore è grande,3
C65-A,2399,Nelle tue mani,3
C65-A,1639,Mi perdo nel tuo amore,3
C65-A,378,Re di gloria,3
C65-A,1379,Tutto è Possibile (Nuovi Orizzonti),3
C65-A,331,O Maestro (San Francesco),3
C65-A,206,Giovane donna,3
C65-A,2337,Gesù che sta passando,3
C79-A,1745,Beati voi,65
C79-A,2048,Beati voi,34
C79-A,423,Servo per amore,24
C79-A,1898,Chiamati per nome,22
C79-A,201,Frutto della nostra terra,22
C79-A,1979,Alla tua mensa,20
C79-A,1427,Camminiamo sulla strada,18
C79-A,1665,Il nostro cuore offriamo a te,18
C79-A,2193,Beatitudini,16
C79-A,419,Segni del tuo amore,15
C79-A,500,Pane di vita nuova,15
C79-A,414,Se m’accogli,14
C79-A,221,I cieli narrano,14
C79-A,467,Lodi all'altissimo (Tu sei Santo),13
C79-A,44,Alzati e risplendi,12
C79-A,1478,Servire è regnare,12
C79-A,185,Eccomi,11
C79-A,2015,Chiesa di Dio,11
C79-A,503,Lode al Nome Tuo,11
C79-A,1416,Ecco quel che abbiamo,11
C79-A,137,Come Tu mi vuoi,11
C79-A,2172,Le Beatitudini,11
C79-A,117,Cantiamo Te,9
C79-A,434,Sono qui a lodarti (luce del mondo),9
C79-A,126,Chi ci separerà,9
C79-A,361,Popoli tutti acclamate,9
C79-A,217,Grandi cose,9
C79-A,83,Benedici o Signore,9
C79-A,82,Benedici il Signore,9
C79-A,453,Ti esalto Dio mio Re,8
C79-A,321,Noi canteremo gloria a Te,8
C79-A,76,Beatitudine (La preghiera di Gesù è la nostra),8
C79-A,200,Fratello Sole e Sorella Luna,8
C79-A,1352,Abbracciami,8
C79-A,236,Il Signore è la mia salvezza,7
C79-A,1667,Cosa Offrirti,7
C79-A,220,Guarda questa offerta,7
C79-A,1785,Pane di vita,7
C79-A,2169,"Cantate al Signore, alleluia",7
C79-A,226,Il disegno,6
C79-A,285,Lodate Dio,6
C79-A,1748,Benedetto Signore (Cerco solo Te),6
C79-A,370,Quale gioia,6
C79-A,5,Accogli i nostri doni,6
C79-A,451,"Te, al centro del mio cuore",6
C79-A,224,Il canto dell’amore,6
C79-A,249,"Io credo, risorgerò",5
C79-A,2205,Vidi la nuova Gerusalemme,5
C79-A,337,Ogni mia parola,5
C79-A,150,Dall’aurora al tramonto,5
C79-A,1884,Benedetto sei Tu Signore ,5
C79-A,1715,Trasformi in Gesù,5
C79-A,322,Noi con Te,5
C79-A,147,Custodiscimi,5
C79-A,1950,Venite a me,5
C79-A,2529,Sei Tu Signore il pane,5
C79-A,2286,Chiesa del Risorto,5
C79-A,355,Pane del cielo,5
C79-A,1958,Resto con te,5
C79-A,443,Su ali d’aquila,5
C79-A,378,Re di gloria,5
C79-A,1412,Invochiamo la Tua Presenza,4
C79-A,1946,Aprite le porte a Cristo,4
C79-A,1575,Dio è amore,4
C79-A,2449,Al Signore canterò,4
C79-A,1561,Adoro Te,4
C79-A,1900,Davanti a Te,4
C79-A,6,Accogli Signore i nostri doni,4
C79-A,1635,Accogli nella tua bontà,4
C79-A,57,"Antica, eterna danza",4
C79-A,136,Come Maria,4
C79-A,1675,Symbolum ‘77,4
C79-A,411,Scusa Signore,4
C79-A,478,Verbum Panis,4
C79-A,1379,Tutto è Possibile (Nuovi Orizzonti),4
C79-A,4,Acclamate al Signore,3
C79-A,2613,Luce in Noi ,3
C79-A,2229,Chiamati per nome v2,3
C79-A,2204,Sollevate porte i vostri frontali,3
C79-A,2364,Saldo è il mio cuore Dio,3
C79-A,231,Il Pane del Cammino,3
C79-A,1986,Cristo speranza delle genti,3
C79-A,1480,Il canto del mare,3
C79-A,1602,Accetta o Padre,3
C79-A,415,Se qualcuno ha dei beni,3
C79-A,2160,Il nostro cuore offriamo a te (completo),3
C79-A,462,Ti seguirò,3
C79-A,1613,Come un prodigio,3
C79-A,316,Nel Tuo silenzio,3
C79-A,2399,Nelle tue mani,3
C79-A,1752,Mi basta la tua grazia,3
C79-A,382,Resta qui con noi,3
C80-A,185,Eccomi,47
C80-A,236,Il Signore è la mia salvezza,20
C80-A,443,Su ali d’aquila,18
C80-A,414,Se m’accogli,15
C80-A,1561,Adoro Te,15
C80-A,1416,Ecco quel che abbiamo,15
C80-A,82,Benedici il Signore,14
C80-A,355,Pane del cielo,13
C80-A,1352,Abbracciami,12
C80-A,434,Sono qui a lodarti (luce del mondo),11
C80-A,201,Frutto della nostra terra,11
C80-A,1898,Chiamati per nome,10
C80-A,1379,Tutto è Possibile (Nuovi Orizzonti),10
C80-A,150,Dall’aurora al tramonto,9
C80-A,1675,Symbolum ‘77,9
C80-A,226,Il disegno,8
C80-A,126,Chi ci separerà,8
C80-A,423,Servo per amore,8
C80-A,1715,Trasformi in Gesù,8
C80-A,462,Ti seguirò,8
C80-A,467,Lodi all'altissimo (Tu sei Santo),8
C80-A,1789,Quando busserò,7
C80-A,220,Guarda questa offerta,7
C80-A,368,Prendi la mia vita,7
C80-A,2147,Danza la vita,7
C80-A,249,"Io credo, risorgerò",6
C80-A,292,Luce di verità,6
C80-A,10,Adesso è la pienezza,6
C80-A,1745,Beati voi,6
C80-A,2229,Chiamati per nome v2,5
C80-A,1412,Invochiamo la Tua Presenza,5
C80-A,14,Alla Tua presenza,5
C80-A,1662,Creati per te,5
C80-A,137,Come Tu mi vuoi,5
C80-A,1639,Mi perdo nel tuo amore,5
C80-A,1785,Pane di vita,5
C80-A,465,Tu scendi dalle stelle,5
C80-A,4,Acclamate al Signore,4
C80-A,503,Lode al Nome Tuo,4
C80-A,474,Venite fedeli,4
C80-A,361,Popoli tutti acclamate,4
C80-A,453,Ti esalto Dio mio Re,4
C80-A,5,Accogli i nostri doni,4
C80-A,1478,Servire è regnare,4
C80-A,83,Benedici o Signore,4
C80-A,200,Fratello Sole e Sorella Luna,4
C80-A,234,Il Signore è il mio pastore,4
C80-A,1562,Come il cervo va all'acqua viva,4
C80-A,394,Santa Maria del cammino,4
C80-A,129,Cieli e terra nuova,4
C80-A,2356,Passa questo mondo,4
C80-A,445,Svegliati o Sion,4
C80-A,2015,Chiesa di Dio,3
C80-A,464,Tu sarai profeta,3
C80-A,221,I cieli narrano,3
C80-A,42,Alto e Glorioso Dio,3
C80-A,1780,Vocazione,3
C80-A,44,Alzati e risplendi,3
C80-A,293,Lui verrà e ti salverà,3
C80-A,1884,Benedetto sei Tu Signore ,3
C80-A,1667,Cosa Offrirti,3
C80-A,1635,Accogli nella tua bontà,3
C80-A,224,Il canto dell’amore,3
C80-A,1613,Come un prodigio,3
C80-A,1950,Venite a me,3
C80-A,1979,Alla tua mensa,3
C80-A,152,Davanti a questo amore,3
C80-A,2469,Il Tuo amore è grande,3
C80-A,451,"Te, al centro del mio cuore",3
C80-A,2595,Ora che sei in mezzo a noi,3
C80-A,378,Re di gloria,3
C80-A,1713,"Ti ringrazio, o mio Signore",3
C80-A,2366,Alzo gli occhi verso i monti,3
C80-A,52,Andate per le strade,3
C82-A,185,Eccomi,47
C82-A,236,Il Signore è la mia salvezza,20
C82-A,443,Su ali d’aquila,18
C82-A,414,Se m’accogli,15
C82-A,1561,Adoro Te,15
C82-A,1416,Ecco quel che abbiamo,15
C82-A,82,Benedici il Signore,14
C82-A,355,Pane del cielo,13
C82-A,1352,Abbracciami,12
C82-A,434,Sono qui a lodarti (luce del mondo),11
C82-A,201,Frutto della nostra terra,11
C82-A,1898,Chiamati per nome,10
C82-A,1379,Tutto è Possibile (Nuovi Orizzonti),10
C82-A,150,Dall’aurora al tramonto,9
C82-A,1675,Symbolum ‘77,9
C82-A,226,Il disegno,8
C82-A,126,Chi ci separerà,8
C82-A,423,Servo per amore,8
C82-A,1715,Trasformi in Gesù,8
C82-A,462,Ti seguirò,8
C82-A,467,Lodi all'altissimo (Tu sei Santo),8
C82-A,1789,Quando busserò,7
C82-A,220,Guarda questa offerta,7
C82-A,368,Prendi la mia vita,7
C82-A,2147,Danza la vita,7
C82-A,249,"Io credo, risorgerò",6
C82-A,292,Luce di verità,6
C82-A,10,Adesso è la pienezza,6
C82-A,1745,Beati voi,6
C82-A,2229,Chiamati per nome v2,5
C82-A,1412,Invochiamo la Tua Presenza,5
C82-A,14,Alla Tua presenza,5
C82-A,1662,Creati per te,5
C82-A,137,Come Tu mi vuoi,5
C82-A,1639,Mi perdo nel tuo amore,5
C82-A,1785,Pane di vita,5
C82-A,465,Tu scendi dalle stelle,5
C82-A,4,Acclamate al Signore,4
C82-A,503,Lode al Nome Tuo,4
C82-A,474,Venite fedeli,4
C82-A,361,Popoli tutti acclamate,4
C82-A,453,Ti esalto Dio mio Re,4
C82-A,5,Accogli i nostri doni,4
C82-A,1478,Servire è regnare,4
C82-A,83,Benedici o Signore,4
C82-A,200,Fratello Sole e Sorella Luna,4
C82-A,234,Il Signore è il mio pastore,4
C82-A,1562,Come il cervo va all'acqua viva,4
C82-A,394,Santa Maria del cammino,4
C82-A,129,Cieli e terra nuova,4
C82-A,2356,Passa questo mondo,4
C82-A,445,Svegliati o Sion,4
C82-A,2015,Chiesa di Dio,3
C82-A,464,Tu sarai profeta,3
C82-A,221,I cieli narrano,3
C82-A,42,Alto e Glorioso Dio,3
C82-A,1780,Vocazione,3
C82-A,44,Alzati e risplendi,3
C82-A,293,Lui verrà e ti salverà,3
C82-A,1884,Benedetto sei Tu Signore ,3
C82-A,1667,Cosa Offrirti,3
C82-A,1635,Accogli nella tua bontà,3
C82-A,224,Il canto dell’amore,3
C82-A,1613,Come un prodigio,3
C82-A,1950,Venite a me,3
C82-A,1979,Alla tua mensa,3
C82-A,152,Davanti a questo amore,3
C82-A,2469,Il Tuo amore è grande,3
C82-A,451,"Te, al centro del mio cuore",3
C82-A,2595,Ora che sei in mezzo a noi,3
C82-A,378,Re di gloria,3
C82-A,1713,"Ti ringrazio, o mio Signore",3
C82-A,2366,Alzo gli occhi verso i monti,3
C82-A,52,Andate per le strade,3
C81-A,185,Eccomi,47
C81-A,236,Il Signore è la mia salvezza,20
C81-A,443,Su ali d’aquila,18
C81-A,414,Se m’accogli,15
C81-A,1561,Adoro Te,15
C81-A,1416,Ecco quel che abbiamo,15
C81-A,82,Benedici il Signore,14
C81-A,355,Pane del cielo,13
C81-A,1352,Abbracciami,12
C81-A,434,Sono qui a lodarti (luce del mondo),11
C81-A,201,Frutto della nostra terra,11
C81-A,1898,Chiamati per nome,10
C81-A,1379,Tutto è Possibile (Nuovi Orizzonti),10
C81-A,150,Dall’aurora al tramonto,9
C81-A,1675,Symbolum ‘77,9
C81-A,226,Il disegno,8
C81-A,126,Chi ci separerà,8
C81-A,423,Servo per amore,8
C81-A,1715,Trasformi in Gesù,8
C81-A,462,Ti seguirò,8
C81-A,467,Lodi all'altissimo (Tu sei Santo),8
C81-A,1789,Quando busserò,7
C81-A,220,Guarda questa offerta,7
C81-A,368,Prendi la mia vita,7
C81-A,2147,Danza la vita,7
C81-A,249,"Io credo, risorgerò",6
C81-A,292,Luce di verità,6
C81-A,10,Adesso è la pienezza,6
C81-A,1745,Beati voi,6
C81-A,2229,Chiamati per nome v2,5
C81-A,1412,Invochiamo la Tua Presenza,5
C81-A,14,Alla Tua presenza,5
C81-A,1662,Creati per te,5
C81-A,137,Come Tu mi vuoi,5
C81-A,1639,Mi perdo nel tuo amore,5
C81-A,1785,Pane di vita,5
C81-A,465,Tu scendi dalle stelle,5
C81-A,4,Acclamate al Signore,4
C81-A,503,Lode al Nome Tuo,4
C81-A,474,Venite fedeli,4
C81-A,361,Popoli tutti acclamate,4
C81-A,453,Ti esalto Dio mio Re,4
C81-A,5,Accogli i nostri doni,4
C81-A,1478,Servire è regnare,4
C81-A,83,Benedici o Signore,4
C81-A,200,Fratello Sole e Sorella Luna,4
C81-A,234,Il Signore è il mio pastore,4
C81-A,1562,Come il cervo va all'acqua viva,4
C81-A,394,Santa Maria del cammino,4
C81-A,129,Cieli e terra nuova,4
C81-A,2356,Passa questo mondo,4
C81-A,445,Svegliati o Sion,4
C81-A,2015,Chiesa di Dio,3
C81-A,464,Tu sarai profeta,3
C81-A,221,I cieli narrano,3
C81-A,42,Alto e Glorioso Dio,3
C81-A,1780,Vocazione,3
C81-A,44,Alzati e risplendi,3
C81-A,293,Lui verrà e ti salverà,3
C81-A,1884,Benedetto sei Tu Signore ,3
C81-A,1667,Cosa Offrirti,3
C81-A,1635,Accogli nella tua bontà,3
C81-A,224,Il canto dell’amore,3
C81-A,1613,Come un prodigio,3
C81-A,1950,Venite a me,3
C81-A,1979,Alla tua mensa,3
C81-A,152,Davanti a questo amore,3
C81-A,2469,Il Tuo amore è grande,3
C81-A,451,"Te, al centro del mio cuore",3
C81-A,2595,Ora che sei in mezzo a noi,3
C81-A,378,Re di gloria,3
C81-A,1713,"Ti ringrazio, o mio Signore",3
C81-A,2366,Alzo gli occhi verso i monti,3
C81-A,52,Andate per le strade,3
C67-A,150,Dall’aurora al tramonto,83
C67-A,201,Frutto della nostra terra,52
C67-A,423,Servo per amore,27
C67-A,419,Segni del tuo amore,26
C67-A,434,Sono qui a lodarti (luce del mondo),23
C67-A,451,"Te, al centro del mio cuore",21
C67-A,1898,Chiamati per nome,20
C67-A,414,Se m’accogli,20
C67-A,83,Benedici o Signore,20
C67-A,1416,Ecco quel che abbiamo,18
C67-A,453,Ti esalto Dio mio Re,17
C67-A,137,Come Tu mi vuoi,16
C67-A,5,Accogli i nostri doni,14
C67-A,355,Pane del cielo,13
C67-A,236,Il Signore è la mia salvezza,12
C67-A,1478,Servire è regnare,12
C67-A,337,Ogni mia parola,11
C67-A,361,Popoli tutti acclamate,11
C67-A,1565,Musica di festa,11
C67-A,1748,Benedetto Signore (Cerco solo Te),11
C67-A,2287,O Dio tu sei il mio Dio,10
C67-A,81,Benedetto Tu Signore,10
C67-A,1352,Abbracciami,10
C67-A,179,E sono solo un uomo,10
C67-A,1561,Adoro Te,9
C67-A,88,Camminerò,9
C67-A,1651,Talità Kum,8
C67-A,503,Lode al Nome Tuo,8
C67-A,2530,La vera gioia,8
C67-A,1613,Come un prodigio,8
C67-A,134,Come fuoco vivo,8
C67-A,1587,La mia preghiera elevo a Te,7
C67-A,8,Acqua siamo noi,7
C67-A,185,Eccomi,7
C67-A,1412,Invochiamo la Tua Presenza,7
C67-A,1667,Cosa Offrirti,7
C67-A,76,Beatitudine (La preghiera di Gesù è la nostra),7
C67-A,1675,Symbolum ‘77,7
C67-A,225,Il canto della creazione,6
C67-A,117,Cantiamo Te,6
C67-A,2229,Chiamati per nome v2,6
C67-A,4,Acclamate al Signore,6
C67-A,231,Il Pane del Cammino,6
C67-A,226,Il disegno,6
C67-A,321,Noi canteremo gloria a Te,6
C67-A,57,"Antica, eterna danza",6
C67-A,6,Accogli Signore i nostri doni,6
C67-A,1665,Il nostro cuore offriamo a te,6
C67-A,1884,Benedetto sei Tu Signore ,6
C67-A,1542,Ecco quel che abbiamo (v2),6
C67-A,2160,Il nostro cuore offriamo a te (completo),6
C67-A,224,Il canto dell’amore,6
C67-A,478,Verbum Panis,6
C67-A,2083,Anima Christi,6
C67-A,2015,Chiesa di Dio,5
C67-A,492,Vivere la vita,5
C67-A,1978,In Eterno Canterò,5
C67-A,279,Le mani alzate,5
C67-A,2174,Quelli che amano te,5
C67-A,2394,Fa' che io creda,5
C67-A,2286,Chiesa del Risorto,5
C67-A,1785,Pane di vita,5
C67-A,443,Su ali d’aquila,5
C67-A,2356,Passa questo mondo,5
C67-A,1999,Cose stupende ,4
C67-A,2112,Luce,4
C67-A,322,Noi con Te,4
C67-A,136,Come Maria,4
C67-A,446,Symbolum ‘77 (v2),4
C67-A,152,Davanti a questo amore,4
C67-A,1639,Mi perdo nel tuo amore,4
C67-A,1958,Resto con te,4
C67-A,368,Prendi la mia vita,4
C67-A,500,Pane di vita nuova,4
C67-A,378,Re di gloria,4
C67-A,246,Insieme è più bello,4
C67-A,1379,Tutto è Possibile (Nuovi Orizzonti),4
C67-A,394,Santa Maria del cammino,4
C67-A,52,Andate per le strade,4
C67-A,382,Resta qui con noi,4
C67-A,10,Adesso è la pienezza,3
C67-A,2009,Camminiamo incontro al Signore,3
C67-A,1669,Io vengo a Te,3
C67-A,221,I cieli narrano,3
C67-A,466,Tu sei,3
C67-A,14,Alla Tua presenza,3
C67-A,1545,Acclamate al Signore,3
C67-A,42,Alto e Glorioso Dio,3
C67-A,217,Grandi cose,3
C67-A,486,Vieni e seguimi,3
C67-A,1776,Osanna,3
C67-A,220,Guarda questa offerta,3
C67-A,2012,Ti offriamo Signore,3
C67-A,82,Benedici il Signore,3
C67-A,1682,Benedetto sei Tu,3
C67-A,2152,Gustate e vedete,3
C67-A,144,Credo in Te,3
C67-A,1558,Le tue meraviglie,3
C67-A,411,Scusa Signore,3
C67-A,447,Symbolum ‘80 (Ma la tua Parola),3
C67-A,1979,Alla tua mensa,3
C67-A,2478,Cristo Re,3
C67-A,1619,Come ti ama Dio,3
C67-A,2337,Gesù che sta passando,3
C67-A,1792,Resta con noi,3
C67-A,2013,Madonna nera,3
C67-A,380,Resta Accanto a me,3
C67-A,169,E correremo insieme,3
C83-A,434,Sono qui a lodarti (luce del mondo),15
C83-A,150,Dall’aurora al tramonto,14
C83-A,224,Il canto dell’amore,9
C83-A,137,Come Tu mi vuoi,9
C83-A,1352,Abbracciami,9
C83-A,220,Guarda questa offerta,7
C83-A,414,Se m’accogli,6
C83-A,423,Servo per amore,6
C83-A,5,Accogli i nostri doni,6
C83-A,1781,Gesù e la samaritana,6
C83-A,1412,Invochiamo la Tua Presenza,5
C83-A,2015,Chiesa di Dio,5
C83-A,231,Il Pane del Cammino,5
C83-A,236,Il Signore è la mia salvezza,5
C83-A,1416,Ecco quel che abbiamo,5
C83-A,451,"Te, al centro del mio cuore",5
C83-A,2113,Con gioia veniamo a Te,4
C83-A,2530,La vera gioia,4
C83-A,57,"Antica, eterna danza",4
C83-A,467,Lodi all'altissimo (Tu sei Santo),4
C83-A,1675,Symbolum ‘77,4
C83-A,1639,Mi perdo nel tuo amore,4
C83-A,443,Su ali d’aquila,4
C83-A,378,Re di gloria,4
C83-A,1567,Apri i miei occhi Signore,3
C83-A,493,Vocazione (v2),3
C83-A,126,Chi ci separerà,3
C83-A,1698,Vergin Santa,3
C83-A,361,Popoli tutti acclamate,3
C83-A,217,Grandi cose,3
C83-A,453,Ti esalto Dio mio Re,3
C83-A,201,Frutto della nostra terra,3
C83-A,81,Benedetto Tu Signore,3
C83-A,322,Noi con Te,3
C83-A,1542,Ecco quel che abbiamo (v2),3
C83-A,136,Come Maria,3
C83-A,152,Davanti a questo amore,3
C83-A,179,E sono solo un uomo,3
C83-A,206,Giovane donna,3
C68-A,201,Frutto della nostra terra,42
C68-A,423,Servo per amore,35
C68-A,1898,Chiamati per nome,26
C68-A,503,Lode al Nome Tuo,23
C68-A,137,Come Tu mi vuoi,22
C68-A,434,Sono qui a lodarti (luce del mondo),21
C68-A,1396,Rimanete in me,21
C68-A,500,Pane di vita nuova,20
C68-A,419,Segni del tuo amore,19
C68-A,1416,Ecco quel che abbiamo,18
C68-A,1352,Abbracciami,17
C68-A,245,Insieme a Te,16
C68-A,361,Popoli tutti acclamate,15
C68-A,451,"Te, al centro del mio cuore",14
C68-A,1478,Servire è regnare,13
C68-A,1412,Invochiamo la Tua Presenza,12
C68-A,414,Se m’accogli,11
C68-A,1565,Musica di festa,11
C68-A,1785,Pane di vita,11
C68-A,150,Dall’aurora al tramonto,10
C68-A,1665,Il nostro cuore offriamo a te,10
C68-A,136,Come Maria,10
C68-A,168,E' bello lodarti,9
C68-A,117,Cantiamo Te,9
C68-A,88,Camminerò,9
C68-A,5,Accogli i nostri doni,9
C68-A,1682,Benedetto sei Tu,9
C68-A,224,Il canto dell’amore,9
C68-A,1752,Mi basta la tua grazia,9
C68-A,206,Giovane donna,9
C68-A,2048,Beati voi,8
C68-A,221,I cieli narrano,8
C68-A,279,Le mani alzate,8
C68-A,6,Accogli Signore i nostri doni,8
C68-A,2229,Chiamati per nome v2,7
C68-A,486,Vieni e seguimi,7
C68-A,453,Ti esalto Dio mio Re,7
C68-A,1613,Come un prodigio,7
C68-A,1675,Symbolum ‘77,7
C68-A,394,Santa Maria del cammino,7
C68-A,4,Acclamate al Signore,6
C68-A,2015,Chiesa di Dio,6
C68-A,1817,Venite applaudiamo al Signore  (Salmo 94),6
C68-A,185,Eccomi,6
C68-A,231,Il Pane del Cammino,6
C68-A,1561,Adoro Te,6
C68-A,371,Quale gioia (è star con Te),6
C68-A,2294,Popoli tutti (versione 2),6
C68-A,1542,Ecco quel che abbiamo (v2),6
C68-A,1958,Resto con te,6
C68-A,443,Su ali d’aquila,6
C68-A,378,Re di gloria,6
C68-A,1379,Tutto è Possibile (Nuovi Orizzonti),6
C68-A,325,Noi veniamo a Te,5
C68-A,2323,Risplendi Gerusalemme,5
C68-A,466,Tu sei,5
C68-A,2112,Luce,5
C68-A,236,Il Signore è la mia salvezza,5
C68-A,370,Quale gioia,5
C68-A,1748,Benedetto Signore (Cerco solo Te),5
C68-A,82,Benedici il Signore,5
C68-A,1667,Cosa Offrirti,5
C68-A,179,E sono solo un uomo,5
C68-A,116,Canterò per Te,5
C68-A,52,Andate per le strade,5
C68-A,1961,Facciamo festa,4
C68-A,292,Luce di verità,4
C68-A,1946,Aprite le porte a Cristo,4
C68-A,2364,Saldo è il mio cuore Dio,4
C68-A,1681,Gesù mio buon pastore,4
C68-A,2144,E' il segno del tuo amore,4
C68-A,14,Alla Tua presenza,4
C68-A,1545,Acclamate al Signore,4
C68-A,1707,Tu sei Re,4
C68-A,1780,Vocazione,4
C68-A,217,Grandi cose,4
C68-A,188,Emmanuel,4
C68-A,321,Noi canteremo gloria a Te,4
C68-A,285,Lodate Dio,4
C68-A,2174,Quelli che amano te,4
C68-A,415,Se qualcuno ha dei beni,4
C68-A,1900,Davanti a Te,4
C68-A,1884,Benedetto sei Tu Signore ,4
C68-A,2218,I frutti che ci dai,4
C68-A,81,Benedetto Tu Signore,4
C68-A,1950,Venite a me,4
C68-A,2478,Cristo Re,4
C68-A,76,Beatitudine (La preghiera di Gesù è la nostra),4
C68-A,432,Silenzioso Dio,4
