id_canti,similarity,mean_similarity,deviation,id_liturgia,manually_selected,note,titolo,autore,raccolta,momento,link_youtube,score_similarity,score_deviation,score,score_selection
2010,5.41,9.99,-4.58,,,,Mistero della Fede,,,28,CgfcqgllUPE,0.1871121748400853,-0.39722463139635733,-0.21011245655627203,
2817,5.35,9.92,-4.57,,,,Hosanna ,Marco Frisina,TU SEI BELLEZZA,"21,4",uuUwY80QDXc,0.1850369936034115,-0.39635732870771906,-0.21132033510430756,
1695,12.52,19.95,-7.43,,,,Ho respirato il tuo sì,Giosy Cento,,"31,7",UutWaqhp4U8,0.43302115138592756,-0.6444058976582827,-0.21138474627235515,
2444,9.13,15.21,-6.08,,,,Resta con noi Gesù ,Avolio-Capacchione-La Rocca,Festa con Gesù,21,tHajxXxahJU,0.31577341151385935,-0.5273200346921075,-0.21154662317824818,
2075,7.59,13.06,-5.470000000000001,,,,Alleluia - Questa Tua Parola,Paolo Spoladore,,25,2K20I0kFo84,0.2625104264392324,-0.4744145706851692,-0.2119041442459368,
259,11.89,19.08,-7.189999999999998,,,,Isaia 11,C. Rossi - S. Carocci,,"2,17",3TIkahEqejw,0.4112317484008529,-0.6235906331309625,-0.2123588847301096,
1612,9.4,15.61,-6.209999999999999,,,,Vieni Spirito di Dio,A.M.Landi - D. Deo,,10,-VvG8REU7h4,0.3251117270788913,-0.5385949696444059,-0.2134832425655146,
1639,11.15,18.06,-6.909999999999998,,,,Mi perdo nel tuo amore,RnS,Mi Salverai,"31,9,52",CVdiOqoKn1w,0.3856378464818764,-0.5993061578490892,-0.21366831136721287,
1885,6.32,11.31,-4.99,,,,Sfolgora il sole di Pasqua,Francesco Buttazzo,Alleluia è resorto,"31,5",9aOatg1tRqw,0.21858575692963755,-0.4327840416305291,-0.21419828470089153,
1818,11.36,18.36,-7.0,,,,Ciò che Dio ha fatto in me,Morning Star,,"8,15,52",HPCZGn_f9JI,0.39290098081023456,-0.6071118820468344,-0.21421090123659986,
2277,8.05,13.75,-5.699999999999999,,,,Olio di Letizia,C.Giordan - G.Becchimanzi,,"21,31",Lj09sdqBA2M,0.2784201492537314,-0.4943625325238508,-0.21594238327011944,
1552,13.68,21.63,-7.949999999999999,,,,Canta con noi,---,,10,Lqjqa1l5D0E,0.4731413219616205,-0.6895056374674762,-0.21636431550585566,
306,15.74,24.52,-8.78,,,,Mi arrendo al Tuo amore,RnS,,11,5MqURreias0,0.5443892110874201,-0.7614917606244579,-0.21710254953703778,
2369,4.2,8.38,-4.180000000000001,,,,Oh Maria quanto sei bella,Popolare,,"32,7",8ka7BI_ThBE,0.1452626865671642,-0.362532523850824,-0.2172698372836598,
1933,6.12,11.07,-4.95,,,,Se tu sei con me,,,11,vMTOuqsMVnM,0.21166848614072495,-0.4293148308759758,-0.21764634473525082,
2818,19.03,29.13,-10.099999999999998,,,,"Dio mio, Dio mio perchè mi hai abbandonato ",Marco Frisina,Non temere - Signore è il suo nome,"24,4",34BhRHX7mzE,0.658178315565032,-0.875975715524718,-0.21779739995968594,
1976,12.57,20.1,-7.530000000000001,,,,Come brezza ,Daniele Ricci,,"21,31,6,10,20",tUGrDXYlbVg,0.4347504690831557,-0.6530789245446662,-0.21832845546151053,
150,14.45,22.74,-8.29,,,,Dall’aurora al tramonto,Mite Balduzzi,Verbum Panis,"21,24,31,2,4",ndzzta0oElQ,0.49977281449893385,-0.7189939288811795,-0.21922111438224567,
2653,3.26,7.09,-3.83,,,,O cieli piovete dall'alto,G. Filippucci,,"21,2",0zOEl5wV2S8,0.11275151385927507,-0.33217692974848223,-0.21942541588920716,
29,8.6,14.56,-5.960000000000001,,,,"Alleluia, chi ascolta le mie parole",Comunità Spello,,25,L8i12jL3X-k,0.29744264392324093,-0.5169124024284476,-0.21946975850520667,
2620,10.02,16.55,-6.530000000000001,,,,Com'è bello (dar lode al Signor),RnS - T.Howard B.Batstone,Davanti al Re,"21,32,14,52",7K7w-VjPJPI,0.34655526652452023,-0.5663486556808327,-0.21979338915631247,
401,7.31,12.76,-5.45,,,,Santo,Michele Bonfitto ,Sei grande nell'amore,27,XwgdEXPZ4js,0.2528262473347548,-0.47267996530789247,-0.21985371797313769,
17,10.11,16.68,-6.57,,,,Alleluia è risorto,Gen Rosso,Noi veniamo a Te,"25,5",Njn5BYHnaU0,0.34966803837953087,-0.569817866435386,-0.22014982805585515,
465,6.17,11.17,-5.0,,,,Tu scendi dalle stelle,Tradizionale,,"32,3",THoF5snnSvE,0.21339780383795307,-0.4336513443191674,-0.22025354048121434,
145,16.35,25.41,-9.059999999999999,,,,Cristo è risorto veramente,RnS,Venti dello Spirito,"31,32,5",hQ8Y11c3LCs,0.5654868869936035,-0.7857762359063313,-0.22028934891272778,
1751,15.37,24.04,-8.67,,,,E' un tetto la mano di Dio,M. Giombini,,"31,32,8,9,13,17,52",1EL02u89wkg,0.5315922601279318,-0.7519514310494363,-0.22035917092150448,
1952,17.03,26.37,-9.34,,,,La canzone di Luciano,Bottan Boschiero,,9,JiYZ6wm8dIM,0.5890056076759063,-0.8100607111882047,-0.2210551035122984,
1609,9.82,16.29,-6.469999999999999,,,,Madre del cielo,Roland Patzleiner - Figli del Divino Amore,,"32,7",IHv3VLZ7KUw,0.3396379957356077,-0.5611448395490025,-0.2215068438133948,
2586,10.03,16.59,-6.5600000000000005,,,,Incontro a Te,Luigi Mariano,Venite a Me,"31,32",D1YikThEnw8,0.34690113006396583,-0.5689505637467477,-0.22204943368278185,
2613,14.54,22.9,-8.36,,,,Luce in Noi ,Francesco Buttazzo,Esultiamo nel Signore,"21,2,4,5,10,16",YHJ-rjfB9RY,0.5028855863539445,-0.7250650477016478,-0.22217946134770328,
379,8.93,15.06,-6.130000000000001,,,,Rendete grazie,RnS,,"31,9,52",nHtZ_GGeSKY,0.30885614072494666,-0.5316565481352993,-0.22280040741035262,
1549,11.21,18.25,-7.039999999999999,,,,Canta con noi (v2),---,,10,Lqjqa1l5D0E,0.3877130277185501,-0.6105810928013876,-0.22286806508283752,
1722,4.69,9.13,-4.44,,,,Padre ti preghiam,Rick Ridings,,"21,30",W86STkQDwQU,0.16221,-0.3850823937554207,-0.2228723937554207,
2001,4.26,8.53,-4.27,,,,Agnello di Dio,Marco Frisina,Pane di vita nuova,71,3gkGaXTgpoA,0.14733786780383795,-0.3703382480485689,-0.22300038024473096,
331,15.35,24.06,-8.709999999999999,,,,O Maestro (San Francesco),Paolo Spoladore,,"31,32",Z3wyBIaolpg,0.5309005330490405,-0.7554206418039896,-0.2245201087549491,
2462,11.66,18.9,-7.239999999999998,,,,Alleluia con il cuore,Francesco Buttazzo,Alla tua festa,25,Mt_9jaG512I,0.4032768869936035,-0.6279271465741543,-0.2246502595805508,
2111,13.55,21.55,-8.0,,,,Alleluia Gesù,Daniele Ricci,,"21,5",CuVlJjGYowY,0.46864509594882736,-0.6938421509106678,-0.22519705496184045,
449,10.74,17.62,-6.880000000000001,,,,Tacita notte,---,,3,,0.37145744136460557,-0.5967042497831744,-0.2252468084185688,
222,10.74,17.62,-6.880000000000001,,,,I Tuoi passi,padre daniele ,,16,nuXAjKJo_A4,0.37145744136460557,-0.5967042497831744,-0.2252468084185688,
272,5.54,10.35,-4.81,,,,La luna,M. Castellacci R. Biagioli,Forza venite genti,10,3tO1yugqdHc,0.1916084008528785,-0.417172593235039,-0.22556419238216052,
2736,7.99,13.78,-5.789999999999999,,,,Alleluia Vi annunzio,Marco Frisina,Natale: 1 gennaio - Epifania,"25,3",2jxLUTHmUdA,0.2763449680170576,-0.5021682567215958,-0.22582328870453822,
1842,10.12,16.76,-6.640000000000002,,,,Gloria e lode a te,Marco Frisina,Salvatore del mondo,4,xmUvXv2GrWM,0.3500139019189766,-0.5758889852558545,-0.22587508333687795,
78,20.45,31.21,-10.760000000000002,,,,Beato l’uomo,Antonio Porrino,,"24,31,32,2",YQsqPCheucg,0.7072909381663112,-0.9332176929748484,-0.2259267548085372,
1997,9.29,15.6,-6.3100000000000005,,,,"Dio con noi, Emmanuel",Gen Verde,,"31,3",9Ln9995JMYQ,0.3213072281449893,-0.5472679965307893,-0.22596076838579998,
2504,14.52,22.92,-8.400000000000002,,,,Chiara è la tua sorgente,Pierangelo Sequeri,Mentre è ancora giorno,"7,14",woiIAIiLgR0,0.5021938592750533,-0.7285342584562015,-0.22634039918114812,
2078,12.94,20.71,-7.770000000000001,,,,Madre fiducia nostra,Marco Frisina,,"32,7",AAkAsRX4Bv8,0.447547420042644,-0.6738941890719863,-0.2263467690293423,
1399,9.12,15.37,-6.25,,,,Alleluia - Lode Cosmica,Stefano Puri,,25,CPR3wLwZS1o,0.31542754797441364,-0.5420641803989593,-0.22663663242454568,
1547,9.12,15.37,-6.25,,,,Alleluia - Lode Cosmica (semplificata),Stefano Puri,,25,6ol9QL9heeA,0.31542754797441364,-0.5420641803989593,-0.22663663242454568,
1649,7.6,13.25,-5.65,,,,Accogli Signore i nostri doni (v2),Gen Verde,E' bello lodarti,26,t6NSTY-x1D4,0.26285628997867805,-0.4900260190806592,-0.22716972910198113,
6,7.6,13.25,-5.65,,,,Accogli Signore i nostri doni,Gen Verde,E' bello lodarti,26,t6NSTY-x1D4,0.26285628997867805,-0.4900260190806592,-0.22716972910198113,
1546,11.51,18.72,-7.209999999999999,,,,Alleluia (Celtico),Fintan O’Carroll,,25,GJlzoz0d9Qs,0.398088933901919,-0.6253252385082393,-0.22723630460632027,
2110,7.92,13.7,-5.779999999999999,,,,Giù dai Colli,S. Rastello – M. Gregorio ,,"21,32,10,53",IgERvlCINpo,0.27392392324093817,-0.5013009540329575,-0.22737703079201932,
1641,6.35,11.51,-5.16,,,,Santo,Francesco Buttazzo,Sorgente di unità,27,fgLczyr5VVg,0.2196233475479744,-0.44752818733738076,-0.22790483978940634,
2146,7.7,13.4,-5.7,,,,E' bello star qui (Que bien se esta aqui),Athena,Todo es tujo,"21,31,6,9,14",-62xDmu10II,0.2663149253731344,-0.4943625325238509,-0.22804760715071648,
1757,13.44,21.43,-7.99,,,,Chi ha sete,Charles Christmas,,"21,32,8,14",3nan-Ia009M,0.4648405970149254,-0.6929748482220296,-0.22813425120710418,
2656,10.83,17.79,-6.959999999999999,,,,Gabriele tu,Giosy Cento,,"21,32,10",tTDI0qSPAsg,0.37457021321961625,-0.603642671292281,-0.22907245807266474,
198,10.95,17.96,-7.010000000000002,,,,Fragile pane,Giosy Cento,,"24,31",YaKwyjLKzE4,0.3787205756929637,-0.6079791847354729,-0.22925860904250916,
2213,7.42,13.03,-5.609999999999999,,,,Santo (Come fuoco vivo) v2,Gen Rosso,,27,Hh4PX1BnyJY,0.25663074626865673,-0.4865568083261058,-0.2299260620574491,
397,7.42,13.03,-5.609999999999999,,,,Santo,Gen Rosso / Gen Verde,Come fuoco vivo,27,Hh4PX1BnyJY,0.25663074626865673,-0.4865568083261058,-0.2299260620574491,
1838,4.93,9.56,-4.630000000000001,,,,Ora lasciateci cantare,Pierangelo Sequeri,,"31,5",9_dXsD7Upow,0.17051072494669509,-0.4015611448395491,-0.231050419892854,
1991,10.12,16.82,-6.700000000000001,,,,O madre del signore,Rns,,"32,7",Bu301OvL2yM,0.3500139019189766,-0.5810928013876844,-0.2310788994687078,
2662,5.14,9.86,-4.72,,,,Alleluia (Shalom),Paolo Spoladore,Dacci Pace,25,gBgAVwzOfgU,0.1777738592750533,-0.409366869037294,-0.23159300976224073,
2321,9.0,15.26,-6.26,,,,Resta con noi,Marco Frisina,Tu sei bellezza,26,UX1C-3v6OPY,0.3112771855010661,-0.5429314830875975,-0.23165429758653144,
1902,9.07,15.36,-6.289999999999999,,,,Confidiamo in te,Figli del Divino Amore,,"21,31,6,20,52",,0.3136982302771855,-0.5455333911535125,-0.231835160876327,
2475,10.22,16.97,-6.749999999999998,,,,"Alleluia, ecco lo sposo",Ricci - Galliano,Un patto d'amore,"25,15",A2RkcfjVBYw,0.35347253731343287,-0.5854293148308759,-0.23195677751744304,
2073,13.15,21.07,-7.92,,,,L'amore del Padre,RNS,,"21,31,4,11,12,13",wpgBSswZmpU,0.4548105543710022,-0.6869037294015612,-0.23209317503055898,
2007,11.89,19.31,-7.419999999999998,,,,Viene il Signore,Marco Frisina,,"31,2",M4HpP9L3Aig,0.4112317484008529,-0.6435385949696443,-0.23230684656879136,
2666,9.89,16.52,-6.629999999999999,,,,Cristo nostra pace,Marco Frisina,Cristo nostra salvezza,"21,10",tAUlxyi4sSA,0.3420590405117271,-0.5750216825672159,-0.23296264205548878,
1577,9.46,15.92,-6.459999999999999,,,,Manda il Tuo Spirito,RnS,,6,8a2IEWzOfRE,0.3271869083155651,-0.5602775368603642,-0.23309062854479912,
2876,12.64,20.37,-7.73,,,,Pellegrini di speranza,"P. Sequeri, F. Meneghello",,32,xQNCSeykhFk,0.4371715138592751,-0.6704249783174329,-0.23325346445815776,
2312,10.0,16.68,-6.68,,,,Santo Santo,Giosy Cento,E' il giorno del Signore,27,IeKiRRfNyCw,0.345863539445629,-0.5793581960104076,-0.23349465656477864,
2338,11.74,19.13,-7.389999999999999,,,,Oggi ci hai chiamati,Giuseppe Tranchida,Resta con noi Gesù,"21,10,17",cXdCaz1derQ,0.40604379530916845,-0.6409366869037293,-0.23489289159456084,
266,19.41,29.86,-10.45,,,,L’anima mia magnifica il Signore,A. Innocenzi - A. Masacci,,"2,17",UTagWPxOtYc,0.6713211300639659,-0.9063313096270599,-0.235010179563094,
2501,7.18,12.76,-5.58,,,,Canto di mamma Sifa,canto africano,,7,,0.24833002132196164,-0.48395490026019083,-0.2356248789382292,
2286,14.52,23.03,-8.510000000000002,,,,Chiesa del Risorto,Marco Frisina,O luce radiosa,31,5D90KReCemU,0.5021938592750533,-0.7380745880312231,-0.23588072875616972,
183,15.74,24.74,-8.999999999999998,,,,Ecco l’Uomo,Pierangelo Sequeri ,E mi sorprende,4,t41odL-M5sM,0.5443892110874201,-0.7805724197745012,-0.2361832086870811,
2858,12.53,20.25,-7.720000000000001,,,,E' l’incontro della vita,Daniele Ricci ,E' l’incontro della vita,"21,16",pB7S8pQdKvg,0.4333670149253731,-0.6695576756287945,-0.23619066070342143,
186,5.67,10.66,-4.99,,,,Effonderò il mio Spirito,Marco Frisina,,6,rHgRVOa6wcU,0.19610462686567162,-0.4327840416305291,-0.23667941476485746,
1839,9.44,15.94,-6.5,,,,Se il chicco di frumento,Domenico Machetta,,"26,2,3,4,5,10",THmqpVOQ7yA,0.32649518123667376,-0.5637467476149176,-0.23725156637824385,
1942,10.3,17.15,-6.849999999999998,,,,L'ultima cena,Andrew Lloyd Webber,,"26,31,4",,0.3562394456289979,-0.5941023417172592,-0.23786289608826128,
411,11.94,19.45,-7.51,,,,Scusa Signore,Renato Biagioli - Alessandro Aliscioni,,"31,4,11,12",ake51HBgl_Q,0.41296106609808103,-0.6513443191673894,-0.2383832530693084,
2550,17.59,27.36,-9.77,,,,Nascerà,Gen Rosso,,31,2umvrdWyYgo,0.6083739658848614,-0.8473547267996531,-0.2389807609147917,
1874,7.47,13.21,-5.740000000000001,,,,Alla Madonna di Czetechova,,,"32,7",JVa5MzbPBcM,0.2583600639658849,-0.4978317432784043,-0.2394716793125194,
81,7.74,13.59,-5.85,,,,Benedetto Tu Signore,Daniele Ricci,,26,PhOGjXrc9G8,0.26769837953091685,-0.5073720728534259,-0.23967369332250904,
2197,10.99,18.14,-7.15,,,,Vergine Madre,Marco Frisina,Vergine Madre,7,,0.38010402985074626,-0.6201214223764094,-0.24001739252566318,
2636,8.88,15.19,-6.309999999999999,,,,So che tu sei il mio Signor,"Rns - D.Zschech, R.Fragar",,"21,32,14",PHEjrnogw3c,0.3071268230277186,-0.5472679965307892,-0.24014117350307057,
2335,6.92,12.45,-5.529999999999999,,,,Santo il Signore,Pasquale Dargenio,Sorgente di vita,27,iA-XewgTZ7A,0.23933756929637529,-0.4796183868169991,-0.2402808175206238,
2532,5.78,10.86,-5.079999999999999,,,,Hosanna (versione italiana),Hillsong,,14,EgxlXkHK7fg,0.19990912579957354,-0.440589765828274,-0.2406806400287005,
1835,6.63,12.05,-5.420000000000001,,,,Benchè sia notte,Marco Frisina,Salvatore del mondo,"2,4",QfsHPBD5Xns,0.22930752665245205,-0.47007805724197754,-0.2407705305895255,
2208,10.34,17.24,-6.899999999999999,,,,Vieni Santo Spirito,Gen Verde,,"21,26,31,6,10,19",QGNjaSspl4k,0.35762289978678036,-0.5984388551604509,-0.24081595537367056,
2574,10.64,17.67,-7.030000000000001,,,,Ti parlerò di me,Reale,Come nessun altro,"31,11,12",Y0seKXi7a0Q,0.3679988059701493,-0.6097137901127495,-0.24171498414260023,
2366,18.33,28.43,-10.100000000000001,,,,Alzo gli occhi verso i monti,Kiko Arguello,,"32,4,10",uoWZGgCcTZY,0.633967867803838,-0.8759757155247183,-0.24200784772088035,
1592,10.05,16.85,-6.800000000000001,,,,E' bello stare insieme a te,P. Dargenio e G. Puccio,Sorgente di vita,"31,32",BvndkicLBgw,0.3475928571428572,-0.5897658282740678,-0.24217297113121056,
2358,5.77,10.87,-5.1,,,,Ti offro Signor,Giuseppe Carrisi,Il 7° giorno,"26,52",bd8IuPNUM_g,0.19956326226012794,-0.44232437120555074,-0.2427611089454228,
399,6.95,12.53,-5.579999999999999,,,,Santo,valeria,,27,,0.2403751599147122,-0.4839549002601908,-0.24357974034547858,
353,10.46,17.44,-6.98,,,,Padre perdona,Gino Stefani Da Canto Gregoriano,,"21,4,11",RYszE486Vug,0.361773262260128,-0.6053772766695578,-0.24360401440942975,
1624,8.7,14.98,-6.280000000000001,,,,"Maria, sei l'unico fiore",Figli del divino amore,Ti prego abbracciami Gesù,"32,7",H-VOQ_VgXDc,0.30090127931769717,-0.5446660884648744,-0.24376480914717724,
125,13.89,22.24,-8.349999999999998,,,,Cerco la Tua voce,Gen Rosso,,"31,2",PflpSm4aDck,0.48040445628997874,-0.7241977450130094,-0.24379328872303063,
2283,10.42,17.39,-6.970000000000001,,,,Io ti seguirò,Giuseppe Cucuzza,,"32,4",43c_mpm9R_U,0.3603898081023454,-0.6045099739809194,-0.24412016587857405,
2255,7.51,13.32,-5.8100000000000005,,,,Lode a te o Cristo,Marco Frisina,O Croce nostra speranza,"25,4",0EhVqAB1C88,0.2597435181236674,-0.5039028620988726,-0.24415934397520517,
1677,15.0,23.81,-8.809999999999999,,,,Mi affido a te,RnS,,9,UgKZEmeV7KE,0.5187953091684435,-0.7640936686903729,-0.24529835952192935,
2122,18.61,28.86,-10.25,,,,Tu sei la forza,Eman,,"5,6,10,14",PDaq_myKqbs,0.6436520469083157,-0.8889852558542932,-0.24533320894597754,
2535,18.53,28.75,-10.219999999999999,,,,Il suo amore per me,Don Livio Tacchini,,"31,9",-nkZOZXmhxU,0.6408851385927505,-0.8863833477883781,-0.2454982091956276,
1614,10.73,17.84,-7.109999999999999,,,,Come incenso,Antonio Parisi,,26,0LjmWkgqDGM,0.3711115778251599,-0.616652211621856,-0.2455406337966961,
1583,17.44,27.23,-9.79,,,,E' tempo di grazia,Fabio Baggio,Tempo di grazia,"21,4",wDK8OvBgKXw,0.6031860127931771,-0.8490893321769297,-0.24590331938375265,
2551,12.63,20.51,-7.880000000000001,,,,Non c'è nessuno che,Rinnovamento Carismatico Cristiano,,"31,9",WCG0cdRzPzM,0.43682565031982945,-0.6834345186470079,-0.24660886832717843,
2500,6.66,12.16,-5.5,,,,Canta e cammina,Francesco Buttazzo,Vita nuova con Te,32,QYR3HU9mYl0,0.23034511727078893,-0.47701647875108416,-0.24667136148029523,
1748,12.72,20.64,-7.92,,,,Benedetto Signore (Cerco solo Te),RnS,,"21,32,9,10,14,15",MXUZaioC9ps,0.4399384221748402,-0.6869037294015612,-0.246965307226721,
2166,14.53,23.18,-8.65,,,,Benedetto sei o Padre,Francesco Buttazzo,,"26,2,3",OsiDQN3Vys4,0.5025397228144989,-0.7502168256721596,-0.24767710285766076,
2371,13.21,21.34,-8.129999999999999,,,,Inno GMG 2016,,,10,pLQbhtquBGI,0.4568857356076759,-0.7051170858629662,-0.24823135025529025,
2640,1.99,5.66,-3.67,,,,Stirpe eletta ,RnS - A.Carter,,9,4MQ0zwKGoCA,0.06882684434968017,-0.3183000867302689,-0.2494732423805887,
179,22.37,34.18,-11.809999999999999,,,,E sono solo un uomo,Pierangelo Sequeri ,In cerca d'autore,31,Fz3h8MZC-dk,0.7736967377398721,-1.0242844752818734,-0.25058773754200125,
2857,13.14,21.27,-8.129999999999999,,,,La forza del tuo amore,Pietro Ferrante,Parola d'Amore,"31,11,12",8-rtIDDw0l4,0.45446469083155655,-0.7051170858629662,-0.2506523950314096,
2239,14.56,23.26,-8.700000000000001,,,,Amore abbandonato,Gen Verde,Il Mistero Pasquale,"31,4",HWq2ajrE2hY,0.5035773134328358,-0.7545533391153514,-0.25097602568251554,
2554,11.53,19.03,-7.500000000000002,,,,Ora e per sempre (Over and over),SDV worship (Paul Baloche),,"21,6",140_hNosWJQ,0.3987806609808102,-0.6504770164787512,-0.251696355497941,
2107,12.54,20.45,-7.91,,,,Giovani orizzonti,I. Valoppi,,,rnzItELf_gc,0.43371287846481876,-0.6860364267129229,-0.2523235482481041,
188,10.24,17.24,-6.999999999999998,,,,Emmanuel,M. Brusati/M. Labellarte/M. Mammoli/M. Versaci,,"21,32,5,20",V3D9ZTdNmr8,0.35416426439232407,-0.6071118820468342,-0.2529476176545101,
1786,15.37,24.42,-9.050000000000002,,,,Pentecoste,De Lazzaro-Manzari,,"10,20",Uu0mt8mYKO4,0.5315922601279318,-0.7849089332176933,-0.25331667308976147,
1980,7.21,13.01,-5.8,,,,Dell'aurora tu sorgi più bella,Francesco Saverio - Don Luigi Guida,,7,pOGCCbbJdiY,0.2493676119402985,-0.5030355594102341,-0.25366794746993565,
2646,13.22,21.42,-8.200000000000001,,,,È meraviglioso,Gen Arcobaleno,La tua storia,31,O8rk6Pqt2Yo,0.45723159914712164,-0.7111882046834347,-0.25395660553631305,
2652,4.64,9.42,-4.78,,,,Santo (Nato per noi),Luca Bosso,,27,p_TPDIpCF9E,0.16048068230277185,-0.41457068516912404,-0.2540900028663522,
339,11.35,18.82,-7.470000000000001,,,,Ora è tempo di gioia,Gen Rosso,,"31,5,16",_RVb4knVC9Q,0.39255511727078884,-0.6478751084128361,-0.2553199911420473,
1704,10.87,18.15,-7.279999999999999,,,,Il Signore è vicino,"Galliano, Semprini",,"21,2",8G4DT4vOuWY,0.37595366737739877,-0.6313963573287077,-0.2554426899513089,
2785,9.66,16.46,-6.800000000000001,,,,Io ti seguirò ,Giuseppe Cucuzza,Canti di Lode e Adorazione del Rinnovmento dello spirito Santo,"31,4",43c_mpm9R_U,0.33410417910447765,-0.5897658282740678,-0.2556616491695901,
1970,16.01,25.35,-9.34,,,,Grazie Padre Buono (Rns),RNS - 2015 Luce,,"21,22,9,10,11,52",mYakLZJVfdw,0.5537275266524522,-0.8100607111882047,-0.2563331845357525,
1716,14.28,22.94,-8.660000000000002,,,,Usami Signore,Benedetto Conte - Pietro Ferrante,,"6,9,52",,0.4938931343283582,-0.7510841283607981,-0.2571909940324399,
2172,8.5,14.86,-6.359999999999999,,,,Le Beatitudini,RnS,Venti dello Spirito,"31,10",SNNglMPpkVI,0.2939840085287847,-0.5516045099739809,-0.2576205014451962,
2191,12.56,20.54,-7.979999999999999,,,,Alleluia di Lourdes,,,25,7V8fqv25uqw,0.4344046055437101,-0.692107545533391,-0.25770293998968097,
2559,5.05,10.04,-4.989999999999999,,,,Niente ti fermerà (Magnificat),Gen Verde,,7,Soe76XqhzUQ,0.17466108742004263,-0.432784041630529,-0.25812295421048637,
1891,9.4,16.13,-6.729999999999999,,,,Alleluia Cristo è risorto veramente,Buttazzo,Esulta il cielo,"21,25,5",xp1h88PTRho,0.3251117270788913,-0.5836947094535992,-0.25858298237470795,
1872,11.41,18.95,-7.539999999999999,,,,Rimani con noi,RnS,Ti seguirò,5,j8iZMp-iMj0,0.3946302985074628,-0.6539462272333044,-0.25931592872584164,
2144,13.19,21.44,-8.250000000000002,,,,E' il segno del tuo amore,Daniele Ricci,,"21,31",NgQl9pNO71M,0.45619400852878467,-0.7155247181266264,-0.25933070959784177,
479,15.68,24.93,-9.25,,,,Verremo a Te,Guido Meregalli,,21,,0.5423140298507463,-0.8022549869904597,-0.25994095713971344,
2411,12.88,21.02,-8.139999999999999,,,,Alla porta del mio cuore,"RnS - G.Sanfratello, R.Mangione",Dio dell'impossibile,9,plK5T1ViwLE,0.4454722388059702,-0.7059843885516044,-0.2605121497456342,
380,16.29,25.79,-9.5,,,,Resta Accanto a me,Gen Verde,,32,ji4xk-YIgoo,0.5634117057569296,-0.8239375542064181,-0.26052584844948856,
303,10.77,18.07,-7.300000000000001,,,,"Maria, vogliamo amarti",Gen Verde,Sulla via della speranza,"31,7",tLt1M47mGC8,0.3724950319829425,-0.6331309627059845,-0.260635930723042,
2745,13.33,21.66,-8.33,,,,Sei venuto dal cielo,Daniele Ricci,Sei venuto dal cielo,"26,31,3",x1q5ouXaQrU,0.4610360980810235,-0.7224631396357329,-0.2614270415547094,
2226,15.43,24.62,-9.190000000000001,,,,"Alleluia, Cristo è risorto",Paolo Auricchio,Alleluia è risorto,"21,31,32,5",7FcHTjMfhcY,0.5336674413646056,-0.7970511708586299,-0.2633837294940242,
