id_liturgia,riferimento,id_canti,vector_similarity
C29-C,versetto,2123,0.4654656412649371
C29-C,versetto,2063,0.442587740777752
C29-C,versetto,2596,0.435976084298701
C29-C,versetto,2127,0.4338158364931114
C29-C,versetto,2140,0.4301456051966846
C29-C,versetto,446,0.427346302883678
C29-C,versetto,2624,0.4251001884702225
C29-C,vangelo,2385,0.74584100367879
C29-C,vangelo,290,0.7376879427812156
C29-C,vangelo,292,0.7294910756801659
C29-C,vangelo,2057,0.7272985735400166
C29-C,vangelo,14,0.7256172690776376
C29-C,vangelo,1652,0.7252633253918458
C29-C,vangelo,2278,0.721937012348725
C29-C,vangelo,434,0.7215868635442956
C29-C,vangelo,252,0.7186911800386706
C29-C,vangelo,282,0.7171646070471573
C30-C,liturgia,2269,0.6786859409349241
C30-C,liturgia,1726,0.6311817993918036
C30-C,liturgia,2344,0.6261762244992296
C30-C,liturgia,1627,0.6172285419560807
C30-C,liturgia,505,0.6137763039800476
C30-C,liturgia,2148,0.6061306276604996
C30-C,liturgia,297,0.6050797079644364
C30-C,liturgia,2544,0.6033302603318826
C30-C,liturgia,266,0.6024747427690446
C30-C,liturgia,2006,0.6018337103163466
C30-C,prima_lettura,228,0.5368929990810506
C30-C,prima_lettura,2315,0.5021149900822613
C30-C,prima_lettura,2492,0.48680646370488
C30-C,prima_lettura,2928,0.471293412320977
C30-C,prima_lettura,2269,0.4447126316633889
C30-C,prima_lettura,226,0.4434948062919865
C30-C,prima_lettura,183,0.4397555721839987
C30-C,prima_lettura,2481,0.4322831413195075
C30-C,prima_lettura,2615,0.4312858180764478
C30-C,prima_lettura,2895,0.4312161478688889
C30-C,salmo,2596,0.556882228465553
C30-C,salmo,2063,0.5044004827088537
C30-C,salmo,2897,0.4892611201011768
C30-C,salmo,2493,0.4876187300988848
C30-C,salmo,102,0.4864306925516968
C30-C,salmo,2142,0.4841379840571524
C30-C,salmo,100,0.4728876332309298
C30-C,salmo,2452,0.4563921629691295
C30-C,salmo,2755,0.4557936330163709
C30-C,salmo,3031,0.4491339757032949
C30-C,seconda_lettura,2928,0.7251982254493067
C30-C,seconda_lettura,2895,0.618541714434951
C30-C,seconda_lettura,443,0.6020105800212717
C30-C,seconda_lettura,315,0.5957994913154642
C30-C,seconda_lettura,2544,0.5846302080513062
C30-C,seconda_lettura,187,0.5828930820017277
C30-C,seconda_lettura,2615,0.5773001470623033
C30-C,seconda_lettura,2318,0.5734589337090858
C30-C,seconda_lettura,2184,0.5667624799050405
C30-C,seconda_lettura,2653,0.5611659291843255
C30-C,versetto,1938,0.3363431816230768
C30-C,versetto,2273,0.3199636324510701
C30-C,versetto,2184,0.3199467997125866
C30-C,versetto,2328,0.3115080836290575
C30-C,versetto,2140,0.3101934594682679
C30-C,versetto,2576,0.3053654817320451
C30-C,versetto,2596,0.3043639800625641
C30-C,versetto,1611,0.29220282747351
C30-C,versetto,2757,0.2915441069432411
C30-C,versetto,101,0.2906755076881329
C30-C,vangelo,2087,0.7647105335167552
C30-C,vangelo,2544,0.759957806133815
C30-C,vangelo,2895,0.7588052908900741
C30-C,vangelo,22,0.7450548542486345
C30-C,vangelo,2805,0.739666204335206
C30-C,vangelo,2179,0.7317582206060886
C30-C,vangelo,2208,0.7312121222365696
C30-C,vangelo,1857,0.7298402238589567
C30-C,vangelo,2756,0.729676557885096
C30-C,vangelo,1957,0.7278242025551562
C31-C,liturgia,22,0.7662765380908896
C31-C,liturgia,2578,0.7615369432356763
C31-C,liturgia,449,0.7527544411033937
C31-C,liturgia,1597,0.7390836107924059
C31-C,liturgia,2349,0.7390089137641268
C31-C,liturgia,2295,0.738858143577526
C31-C,liturgia,2006,0.73756394762685
C31-C,liturgia,2118,0.737525783115965
C31-C,liturgia,2296,0.7370456609754058
C31-C,liturgia,2332,0.7340973461903528
C31-C,prima_lettura,2296,0.6978405337103963
C31-C,prima_lettura,1648,0.6922363572370902
C31-C,prima_lettura,2463,0.6922363572370902
C31-C,prima_lettura,1646,0.6903900542508291
C31-C,prima_lettura,2332,0.6870619223127895
C31-C,prima_lettura,2602,0.6852449369390913
C31-C,prima_lettura,2518,0.6839979718580069
C31-C,prima_lettura,2295,0.6779465886485336
C31-C,prima_lettura,22,0.6755803145373602
C31-C,prima_lettura,1645,0.6732259732566271
C31-C,salmo,2596,0.5508808994694552
C31-C,salmo,2142,0.4851383906843177
C31-C,salmo,102,0.4762651869208554
C31-C,salmo,100,0.4551444517259567
C31-C,salmo,2074,0.4542777370999236
C31-C,salmo,2493,0.4501508663622423
C31-C,salmo,2897,0.4462868406697825
C31-C,salmo,2063,0.4412585074113034
C31-C,salmo,2024,0.4268358864131383
C31-C,salmo,2094,0.4236083241277452
C31-C,seconda_lettura,2273,0.877555411102998
C31-C,seconda_lettura,1832,0.7781836340088499
C31-C,seconda_lettura,315,0.7674955230388372
C31-C,seconda_lettura,2735,0.7634450253479822
C31-C,seconda_lettura,1688,0.761768750554735
C31-C,seconda_lettura,1595,0.7616890109025782
C31-C,seconda_lettura,474,0.7568178197936676
C31-C,seconda_lettura,185,0.7482297051417662
C31-C,seconda_lettura,2553,0.7441421726229527
C31-C,seconda_lettura,2472,0.7441389663804908
C31-C,versetto,2024,0.5315040224020615
C31-C,versetto,102,0.4698579018850253
C31-C,versetto,101,0.4201706781949716
C31-C,versetto,1968,0.4172917457972783
C31-C,versetto,2123,0.4009219986218451
C31-C,versetto,1922,0.3860027975608827
C31-C,versetto,2074,0.3803161587812386
C31-C,versetto,2624,0.3786355793066812
C31-C,versetto,1897,0.3747499766647761
C31-C,versetto,2596,0.3704230885050936
C31-C,vangelo,1749,0.5977693947365856
C31-C,vangelo,1710,0.579627613061118
C31-C,vangelo,1717,0.5660439280749417
C31-C,vangelo,2308,0.5130165758301041
C31-C,vangelo,1416,0.5106248882128722
C31-C,vangelo,1454,0.5081903197654449
C31-C,vangelo,8,0.5051555831854557
C31-C,vangelo,1654,0.505150326173299
C31-C,vangelo,2485,0.5031635095622774
C31-C,vangelo,1407,0.4980896311427784
C32-C,liturgia,2827,0.6754452866514684
C32-C,liturgia,2003,0.5971142224962475
C32-C,liturgia,478,0.5882907946103534
C32-C,liturgia,47,0.5870370694086425
C32-C,liturgia,2737,0.584069281899213
C32-C,liturgia,2063,0.5714318574673037
C32-C,liturgia,505,0.5708285131079968
C32-C,liturgia,196,0.5546839160735615
C32-C,liturgia,83,0.5545350887396703
C32-C,liturgia,194,0.5532552028373021
C32-C,prima_lettura,2827,0.5941589545223259
C32-C,prima_lettura,196,0.5273686953744129
C32-C,prima_lettura,2443,0.4953020882568213
C32-C,prima_lettura,194,0.4911199308760492
C32-C,prima_lettura,2737,0.4884940744090473
C32-C,prima_lettura,493,0.4674766812228356
C32-C,prima_lettura,2023,0.4546797397888682
C32-C,prima_lettura,1780,0.4519299637300531
C32-C,prima_lettura,2279,0.4479055343414473
C32-C,prima_lettura,478,0.4468579777385458
C32-C,salmo,2596,0.5587483598750442
C32-C,salmo,2142,0.5065629681030807
C32-C,salmo,2140,0.4909241445665285
C32-C,salmo,100,0.4860840215556303
C32-C,salmo,2885,0.4799376627114469
C32-C,salmo,2063,0.4798316303599413
C32-C,salmo,2755,0.4749546668903273
C32-C,salmo,102,0.4507550814475551
C32-C,salmo,2493,0.4493865259276333
C32-C,salmo,2303,0.4486385678910505
C32-C,seconda_lettura,1976,0.7432000391705164
C32-C,seconda_lettura,3011,0.691799380389821
C32-C,seconda_lettura,2365,0.6915637290339756
C32-C,seconda_lettura,2325,0.6896519697975866
C32-C,seconda_lettura,490,0.6890323765148098
C32-C,seconda_lettura,247,0.6861405385182388
C32-C,seconda_lettura,1605,0.6809246488070372
C32-C,seconda_lettura,2145,0.6750301479308677
C32-C,seconda_lettura,2520,0.6646118741732577
C32-C,seconda_lettura,1696,0.649305528936538
C32-C,versetto,1638,0.7283536900291389
C32-C,versetto,2024,0.6579402183440893
C32-C,versetto,2273,0.636860115994524
C32-C,versetto,2897,0.6288691599102033
C32-C,versetto,1725,0.6272235567286113
C32-C,versetto,2596,0.6132927176911337
C32-C,versetto,2279,0.6092858480050303
C32-C,versetto,2063,0.6038394725620145
C32-C,versetto,2,0.5931584684306873
C32-C,versetto,2758,0.5916519203507932
C32-C,vangelo,264,0.7173481099244304
C32-C,vangelo,2280,0.6624667097688989
C32-C,vangelo,2425,0.6300357517730505
C32-C,vangelo,2206,0.6006815387283797
C32-C,vangelo,1736,0.5589584599111375
C32-C,vangelo,2554,0.5504107072702329
C32-C,vangelo,288,0.5350907855687747
C32-C,vangelo,138,0.5128309506341239
C32-C,vangelo,1711,0.5005737996863551
C32-C,vangelo,1618,0.497718569718354
C33-C,liturgia,1627,0.7419818348507036
C33-C,liturgia,1917,0.7232164905564058
C33-C,liturgia,449,0.7015824582168525
C33-C,liturgia,2237,0.6782044353425931
C33-C,liturgia,1696,0.6610961442367542
C33-C,liturgia,194,0.6610186399021513
C33-C,liturgia,2286,0.6520410261493879
C33-C,liturgia,2344,0.6503414216955186
C33-C,liturgia,221,0.6493199704480179
C33-C,liturgia,1879,0.6458851750372168
C33-C,prima_lettura,2470,0.6536293840061707
C33-C,prima_lettura,292,0.64786016514881
C33-C,prima_lettura,1696,0.6441917724571437
C33-C,prima_lettura,1605,0.6413138716260839
C33-C,prima_lettura,247,0.6364071218170217
C33-C,prima_lettura,2098,0.6348481213763036
C33-C,prima_lettura,489,0.6345376268308398
C33-C,prima_lettura,2403,0.629201227414907
C33-C,prima_lettura,282,0.6164024980468829
C33-C,prima_lettura,2118,0.6124140501816574
C33-C,salmo,2596,0.5587483598750442
C33-C,salmo,2142,0.5065629681030807
C33-C,salmo,2140,0.4909241445665285
C33-C,salmo,100,0.4860840215556303
C33-C,salmo,2885,0.4799376627114469
C33-C,salmo,2063,0.4798316303599413
C33-C,salmo,2755,0.4749546668903273
C33-C,salmo,102,0.4507550814475551
C33-C,salmo,2493,0.4493865259276333
C33-C,salmo,2303,0.4486385678910505
C33-C,seconda_lettura,2470,0.7218560254901959
C33-C,seconda_lettura,2886,0.7209354578447249
C33-C,seconda_lettura,2016,0.7140900242083817
C33-C,seconda_lettura,2332,0.7024582320592605
C33-C,seconda_lettura,2296,0.6997748673798004
C33-C,seconda_lettura,1696,0.6983594607619473
C33-C,seconda_lettura,2693,0.6934542223498028
C33-C,seconda_lettura,1544,0.6914852686338002
C33-C,seconda_lettura,2534,0.6908476975684843
C33-C,seconda_lettura,2166,0.6894142850661723
C33-C,versetto,1638,0.7283536900291389
C33-C,versetto,2024,0.6579402183440893
C33-C,versetto,2273,0.636860115994524
C33-C,versetto,2897,0.6288691599102033
C33-C,versetto,1725,0.6272235567286113
C33-C,versetto,2596,0.6132927176911337
C33-C,versetto,2279,0.6092858480050303
C33-C,versetto,2063,0.6038394725620145
C33-C,versetto,2,0.5931584684306873
C33-C,versetto,2758,0.5916519203507932
C33-C,vangelo,2470,0.7789741523895225
C33-C,vangelo,2098,0.7762197694760162
C33-C,vangelo,292,0.7610997958750423
C33-C,vangelo,247,0.7604072753407033
C33-C,vangelo,1696,0.7379219479173805
C33-C,vangelo,2403,0.7364344929700114
C33-C,vangelo,489,0.7359954758172946
C33-C,vangelo,2886,0.732006809712868
C33-C,vangelo,2278,0.7292492575900018
C33-C,vangelo,2208,0.7253907436329908
C34-C,liturgia,1557,0.725148690816786
C34-C,liturgia,242,0.6964870730377731
C34-C,liturgia,2443,0.6433988108500434
C34-C,liturgia,327,0.6308184379533099
C34-C,liturgia,2658,0.6302610343803415
C34-C,liturgia,505,0.6269938203302202
C34-C,liturgia,1926,0.6155932195278004
C34-C,liturgia,1718,0.6078258660780472
C34-C,liturgia,8,0.6006763467134719
C34-C,liturgia,2204,0.5964258359501803
C34-C,prima_lettura,242,0.5820380682947124
C34-C,prima_lettura,2443,0.53369645163289
C34-C,prima_lettura,1926,0.5297707315205447
C34-C,prima_lettura,1557,0.5212605248990517
C34-C,prima_lettura,2737,0.4630914295224055
C34-C,prima_lettura,478,0.4630524596633222
C34-C,prima_lettura,2658,0.4498406657478642
C34-C,prima_lettura,2827,0.4481155272608475
C34-C,prima_lettura,1542,0.4442540300900617
C34-C,prima_lettura,47,0.4397676605312164
C34-C,salmo,2596,0.5835591616625583
C34-C,salmo,2755,0.5730718714714413
C34-C,salmo,2063,0.5449081027853745
C34-C,salmo,2533,0.5177837527307111
C34-C,salmo,2140,0.5144550212238382
C34-C,salmo,100,0.5129923062852694
C34-C,salmo,2142,0.5094015388905335
C34-C,salmo,2493,0.4994002274416332
C34-C,salmo,2897,0.4949549921726748
C34-C,salmo,1606,0.4928371966138862
C34-C,seconda_lettura,2098,0.8122864571958321
C34-C,seconda_lettura,2403,0.8099859875404197
C34-C,seconda_lettura,2933,0.8047051846026583
C34-C,seconda_lettura,2681,0.7986958450510359
C34-C,seconda_lettura,1902,0.7961213548206606
C34-C,seconda_lettura,3022,0.7943424370992057
C34-C,seconda_lettura,489,0.7942057962510878
C34-C,seconda_lettura,1841,0.7841499250136105
C34-C,seconda_lettura,2240,0.777316941442845
C34-C,seconda_lettura,2388,0.7772230262617712
C34-C,versetto,2024,0.508235363830213
C34-C,versetto,2095,0.358850212951521
C34-C,versetto,2123,0.3429570619666693
C34-C,versetto,2142,0.3420568631360082
C34-C,versetto,1638,0.3406599807445389
C34-C,versetto,102,0.3232710135152088
C34-C,versetto,2094,0.3182160749174296
C34-C,versetto,2596,0.3173327286513348
C34-C,versetto,2074,0.3054282497465714
C34-C,versetto,1968,0.3038382410209424
C34-C,vangelo,2534,0.7732388664950426
C34-C,vangelo,186,0.7579797288749971
C34-C,vangelo,273,0.7485747582129332
C34-C,vangelo,249,0.7455682371562059
C34-C,vangelo,266,0.7438693497740725
C34-C,vangelo,2108,0.7391654521791976
C34-C,vangelo,2125,0.7384553597024336
C34-C,vangelo,282,0.7331080685736535
C34-C,vangelo,368,0.7327390281450292
C34-C,vangelo,2541,0.7311805077232283
C35-C,liturgia,82,0.720002235189426
C35-C,liturgia,2544,0.6988014459660066
C35-C,liturgia,297,0.6979182672699717
C35-C,liturgia,1682,0.6941675830916298
C35-C,liturgia,81,0.6904590749936337
C35-C,liturgia,2218,0.6877081910713181
C35-C,liturgia,2472,0.6831682859950318
C35-C,liturgia,266,0.6831316519690717
C35-C,liturgia,2370,0.680524898715024
C35-C,liturgia,5,0.6779149595107401
C35-C,prima_lettura,2487,0.5669099514735512
C35-C,prima_lettura,1900,0.5486146825212723
C35-C,prima_lettura,319,0.5367346795582896
C35-C,prima_lettura,2417,0.5355492135924966
C35-C,prima_lettura,2341,0.525843154403128
C35-C,prima_lettura,2825,0.5055980145109729
C35-C,prima_lettura,2529,0.5042094892381184
C35-C,prima_lettura,201,0.4976682309896884
C35-C,prima_lettura,2218,0.4961110369496128
C35-C,prima_lettura,81,0.4803130978932838
C35-C,salmo,2596,0.5037274061495003
C35-C,salmo,2142,0.5035837767571758
C35-C,salmo,100,0.4698536563761036
C35-C,salmo,2885,0.4613169859084547
C35-C,salmo,2063,0.4554628334858672
C35-C,salmo,2140,0.4522396586930637
C35-C,salmo,102,0.4414692863154906
C35-C,salmo,2755,0.4377477518031463
C35-C,salmo,2024,0.4309772968364991
C35-C,salmo,2493,0.4216351071493386
C35-C,seconda_lettura,2215,0.9064235587016968
C35-C,seconda_lettura,2529,0.8004547491794309
C35-C,seconda_lettura,2341,0.7954381475752493
C35-C,seconda_lettura,1709,0.76744139410378
C35-C,seconda_lettura,2354,0.7513832540236505
C35-C,seconda_lettura,2351,0.7496259088893901
C35-C,seconda_lettura,1932,0.747277163362297
C35-C,seconda_lettura,1604,0.740242067609536
C35-C,seconda_lettura,2327,0.7222274739257062
C35-C,seconda_lettura,2811,0.7172352349386206
C35-C,versetto,2024,0.5839191045085931
C35-C,versetto,2273,0.4653758914588604
C35-C,versetto,2799,0.4600741893077769
C35-C,versetto,2184,0.4582454361124116
C35-C,versetto,446,0.4516824629809625
C35-C,versetto,2596,0.4398612775115183
C35-C,versetto,2140,0.4393479901528166
C35-C,versetto,1566,0.4391346170181452
C35-C,versetto,2127,0.4366385599966095
C35-C,versetto,1725,0.4354958680159538
C35-C,vangelo,1710,0.4971812968155096
C35-C,vangelo,2215,0.4843015345332802
C35-C,vangelo,2327,0.454487044258939
C35-C,vangelo,1664,0.4474611788275899
C35-C,vangelo,1416,0.4226323557191249
C35-C,vangelo,2354,0.4214773882286154
C35-C,vangelo,228,0.4173387655354449
C35-C,vangelo,2317,0.4114527034160596
C35-C,vangelo,2825,0.4104960235559831
C35-C,vangelo,2513,0.4015983407013052
C36-C,liturgia,259,0.7462530750245869
C36-C,liturgia,2381,0.716580532930911
C36-C,liturgia,2232,0.7140604455525857
C36-C,liturgia,2383,0.7104914216565472
C36-C,liturgia,2860,0.7081795376527362
C36-C,liturgia,234,0.6822315122111301
C36-C,liturgia,135,0.6788871440258891
C36-C,liturgia,1578,0.6777103430421137
C36-C,liturgia,2533,0.6752976942091115
C36-C,liturgia,2818,0.6716573764262646
C36-C,prima_lettura,2860,0.6463421030423537
C36-C,prima_lettura,254,0.5946568778682266
C36-C,prima_lettura,359,0.5935739516464736
C36-C,prima_lettura,2232,0.5758056567368135
C36-C,prima_lettura,259,0.5727922542184164
C36-C,prima_lettura,2383,0.5602939838818605
C36-C,prima_lettura,2284,0.5443038364681022
C36-C,prima_lettura,1979,0.5414479401410841
C36-C,prima_lettura,2768,0.5410770783465617
C36-C,prima_lettura,1569,0.5399492139279344
C36-C,salmo,2063,0.6429555335310914
C36-C,salmo,2596,0.639423405110116
C36-C,salmo,2755,0.6099725627653533
C36-C,salmo,2452,0.5957643469872845
C36-C,salmo,2660,0.5815867860115342
C36-C,salmo,2533,0.5792201393046985
C36-C,salmo,3031,0.5755311263356035
C36-C,salmo,2140,0.5754900990006825
C36-C,salmo,1725,0.5724675879796097
C36-C,salmo,355,0.5697813467875501
C36-C,seconda_lettura,2974,0.691640810861449
C36-C,seconda_lettura,2027,0.6770431580694604
C36-C,seconda_lettura,2072,0.6730388552823209
C36-C,seconda_lettura,1575,0.6711772593963541
C36-C,seconda_lettura,2144,0.6703161534977411
C36-C,seconda_lettura,2544,0.6623973125169323
C36-C,seconda_lettura,1697,0.6599721858415504
C36-C,seconda_lettura,2261,0.6573595603375002
C36-C,seconda_lettura,2825,0.6522543797382719
C36-C,seconda_lettura,1478,0.6465282782286372
C36-C,versetto,2123,0.3898665530439081
C36-C,versetto,1938,0.3852830948331624
C36-C,versetto,2328,0.3631232090556376
C36-C,versetto,2184,0.3532103530203382
C36-C,versetto,1845,0.3411979903412107
C36-C,versetto,2913,0.3406024387878664
C36-C,versetto,2140,0.3399787181675019
C36-C,versetto,2150,0.3392051628839072
C36-C,versetto,2274,0.3370934243451635
C36-C,versetto,2307,0.3367325256769864
C36-C,vangelo,2201,0.5871674627239485
C36-C,vangelo,444,0.583338842908502
C36-C,vangelo,185,0.5766301570306367
C36-C,vangelo,359,0.5751210848028544
C36-C,vangelo,1802,0.5741099250673105
C36-C,vangelo,2572,0.5667862244067658
C36-C,vangelo,2564,0.5628659422831731
C36-C,vangelo,2860,0.5598652781197285
C36-C,vangelo,240,0.5588265409821488
C36-C,vangelo,1562,0.5582594219195944
C37-C,liturgia,184,0.8723853520579063
C37-C,liturgia,1578,0.8691259723377561
C37-C,liturgia,1836,0.8632412782455171
C37-C,liturgia,2533,0.8368052323731956
C37-C,liturgia,2205,0.8296570459596107
C37-C,liturgia,2155,0.8295284049249297
C37-C,liturgia,2598,0.8266230266901257
C37-C,liturgia,2633,0.8141753498972197
C37-C,liturgia,3021,0.8034069792294697
C37-C,liturgia,2238,0.8004267147784613
C37-C,prima_lettura,2430,0.6156424382922033
C37-C,prima_lettura,1666,0.5698241633345722
C37-C,prima_lettura,2072,0.512580102495169
C37-C,prima_lettura,2475,0.5043684072694177
C37-C,prima_lettura,2585,0.4995313959826546
C37-C,prima_lettura,2603,0.4948057857315403
C37-C,prima_lettura,1979,0.4847743058407975
C37-C,prima_lettura,2073,0.4743457023223082
C37-C,prima_lettura,2155,0.4641224593958906
C37-C,prima_lettura,2124,0.4636398339169009
C37-C,salmo,2596,0.550443430920693
C37-C,salmo,102,0.4929169252588811
C37-C,salmo,2142,0.4921649611365164
C37-C,salmo,2074,0.4699650399251234
C37-C,salmo,100,0.4693629890452924
C37-C,salmo,2493,0.4612596858928662
C37-C,salmo,2897,0.4601653735457567
C37-C,salmo,2063,0.4563468936026034
C37-C,salmo,3023,0.4399678729356742
C37-C,salmo,2024,0.4364885368727343
C37-C,seconda_lettura,1717,0.7744827564821017
C37-C,seconda_lettura,247,0.6955433887176315
C37-C,seconda_lettura,2470,0.6910891321787398
C37-C,seconda_lettura,1577,0.6746964900822602
C37-C,seconda_lettura,273,0.6640556256890205
C37-C,seconda_lettura,292,0.6618655164019001
C37-C,seconda_lettura,186,0.6572143954655411
C37-C,seconda_lettura,457,0.6479153650654187
C37-C,seconda_lettura,1711,0.6474844397745398
C37-C,seconda_lettura,1943,0.6466446515189919
C37-C,versetto,2024,0.5527075990140663
C37-C,versetto,102,0.3583046958427002
C37-C,versetto,1699,0.2851975004082903
C37-C,versetto,2897,0.2636651427274656
C37-C,versetto,101,0.2610590987095803
C37-C,versetto,2493,0.2570352647504202
C37-C,versetto,2094,0.2550730184504552
C37-C,versetto,2123,0.2534179257251462
C37-C,versetto,2047,0.2503931456426681
C37-C,versetto,2095,0.2491026312212261
C37-C,vangelo,2237,0.6586991517081904
C37-C,vangelo,2148,0.6011024325630521
C37-C,vangelo,1715,0.5756375023942566
C37-C,vangelo,2269,0.5745973469987037
C37-C,vangelo,2180,0.5736304722372069
C37-C,vangelo,1708,0.5672627626767278
C37-C,vangelo,474,0.5637471630274826
C37-C,vangelo,1726,0.5583928753152914
C37-C,vangelo,2578,0.558119675991468
C37-C,vangelo,2140,0.5532504526805974
C38-C,liturgia,188,0.584444896738931
C38-C,liturgia,2827,0.5842144881699509
C38-C,liturgia,2737,0.5781749427553587
C38-C,liturgia,196,0.57636149548774
C38-C,liturgia,47,0.5691505953285833
C38-C,liturgia,2299,0.5553827451723677
C38-C,liturgia,2598,0.5518007191548446
C38-C,liturgia,221,0.5516951246457008
C38-C,liturgia,2578,0.5494559083647549
C38-C,liturgia,2063,0.549182887358198
C38-C,prima_lettura,2727,0.398924033596313
C38-C,prima_lettura,2737,0.3915213205133578
C38-C,prima_lettura,2299,0.3821420574619237
C38-C,prima_lettura,2613,0.3634460885276375
C38-C,prima_lettura,242,0.3557239930281
C38-C,prima_lettura,78,0.3504686484866053
C38-C,prima_lettura,2827,0.3425275683773848
C38-C,prima_lettura,2418,0.3249676216098819
C38-C,prima_lettura,2193,0.3223748241071625
C38-C,prima_lettura,259,0.3175276809631616
C38-C,salmo,2596,0.5795474459789132
C38-C,salmo,2142,0.5213734886533583
C38-C,salmo,100,0.5023982164060949
C38-C,salmo,2493,0.5006665622175553
C38-C,salmo,2486,0.4906305778421804
C38-C,salmo,2897,0.4783486704831528
C38-C,salmo,3023,0.4767214922067531
C38-C,salmo,2063,0.4712707125278095
C38-C,salmo,2074,0.4675071496467694
C38-C,salmo,1705,0.4612242660356835
C38-C,seconda_lettura,2166,0.7700081811103051
C38-C,seconda_lettura,2170,0.7568918483631092
C38-C,seconda_lettura,245,0.7507739407635114
C38-C,seconda_lettura,2529,0.737409909983142
C38-C,seconda_lettura,2351,0.7330361626517157
C38-C,seconda_lettura,1602,0.7287173717907218
C38-C,seconda_lettura,3022,0.7233837196854686
C38-C,seconda_lettura,2455,0.7209684861888761
C38-C,seconda_lettura,231,0.7176855455204376
C38-C,seconda_lettura,2625,0.7175113433928841
C38-C,versetto,2024,0.5154589673639888
C38-C,versetto,2596,0.3956922243154645
C38-C,versetto,2032,0.3882196941806627
C38-C,versetto,2123,0.3794236825133055
C38-C,versetto,1638,0.3769420771099296
C38-C,versetto,102,0.3742275581516041
C38-C,versetto,1705,0.3684008258417069
C38-C,versetto,1922,0.3506807117574183
C38-C,versetto,2074,0.3471551390282669
C38-C,versetto,2493,0.3469565360714713
C38-C,vangelo,2023,0.6418740749286489
C38-C,vangelo,1725,0.6337037469293528
C38-C,vangelo,1895,0.6230087319965368
C38-C,vangelo,2418,0.6198617061511051
C38-C,vangelo,1595,0.6098245229566739
C38-C,vangelo,2412,0.6092298489908208
C38-C,vangelo,1866,0.607495130611249
C38-C,vangelo,1746,0.6065794051077115
C38-C,vangelo,292,0.6065691936218871
C38-C,vangelo,2472,0.6042931551389203
C39-C,liturgia,1566,0.7710986072982163
C39-C,liturgia,1955,0.7684388219942526
C39-C,liturgia,464,0.7610201238168307
C39-C,liturgia,2472,0.7607479360213583
C39-C,liturgia,184,0.7452954042328195
C39-C,liturgia,2199,0.7346527411395674
C39-C,liturgia,2007,0.7283502339904808
C39-C,liturgia,453,0.7269152908665033
C39-C,liturgia,2376,0.7238708275578938
C39-C,liturgia,1836,0.7233744403699656
C39-C,prima_lettura,1955,0.7351174664333137
C39-C,prima_lettura,464,0.7179108327363316
C39-C,prima_lettura,453,0.682085388912427
C39-C,prima_lettura,2472,0.6709996983466023
C39-C,prima_lettura,1566,0.6646800424954934
C39-C,prima_lettura,2400,0.6549223205658539
C39-C,prima_lettura,1801,0.6526956108306066
C39-C,prima_lettura,184,0.6493829189366042
C39-C,prima_lettura,2638,0.649216611675435
C39-C,prima_lettura,2623,0.6479284591206762
C39-C,salmo,2596,0.5634546659718606
C39-C,salmo,102,0.5417996870432924
C39-C,salmo,2063,0.5385291741419038
C39-C,salmo,2142,0.5227893464364685
C39-C,salmo,2755,0.5208897035598246
C39-C,salmo,100,0.5208839015755073
C39-C,salmo,2897,0.5054407354986314
C39-C,salmo,2140,0.4974185406699994
C39-C,salmo,2493,0.4890712971656402
C39-C,salmo,2303,0.4831535457162292
C39-C,seconda_lettura,1590,0.6495683833224264
C39-C,seconda_lettura,365,0.6428692821069716
C39-C,seconda_lettura,1635,0.6417539438859758
C39-C,seconda_lettura,2306,0.6409559768502713
C39-C,seconda_lettura,2078,0.6343646875580796
C39-C,seconda_lettura,415,0.6323838834590713
C39-C,seconda_lettura,2096,0.6317943223914513
C39-C,seconda_lettura,1579,0.6305591678846645
C39-C,seconda_lettura,292,0.6267701441819723
C39-C,seconda_lettura,1986,0.6254404802328966
C39-C,versetto,2024,0.5154589673639888
C39-C,versetto,2596,0.3956922243154645
C39-C,versetto,2032,0.3882196941806627
C39-C,versetto,2123,0.3794236825133055
C39-C,versetto,1638,0.3769420771099296
C39-C,versetto,102,0.3742275581516041
C39-C,versetto,1705,0.3684008258417069
C39-C,versetto,1922,0.3506807117574183
C39-C,versetto,2074,0.3471551390282669
C39-C,versetto,2493,0.3469565360714713
C39-C,vangelo,2802,0.5453726350760345
C39-C,vangelo,1578,0.541167008155309
C39-C,vangelo,2533,0.5411519156098534
C39-C,vangelo,2063,0.5184364538639308
C39-C,vangelo,2598,0.5105029732414637
C39-C,vangelo,1620,0.5044799479893527
C39-C,vangelo,2479,0.5038248253018633
C39-C,vangelo,2238,0.5004452027489029
C39-C,vangelo,241,0.4986923830293599
C39-C,vangelo,82,0.4924567901284608
C40-C,liturgia,2344,0.8008796368028012
C40-C,liturgia,257,0.769815414220126
C40-C,liturgia,1566,0.7662629644634871
C40-C,liturgia,2234,0.7538557675390196
C40-C,liturgia,2895,0.7476823446042612
C40-C,liturgia,2150,0.744816350348603
C40-C,liturgia,2184,0.7436189176975408
C40-C,liturgia,2652,0.7424708408403315
C40-C,liturgia,2544,0.7382978541835606
C40-C,liturgia,315,0.7370137790697197
C40-C,prima_lettura,2480,0.6004939929996043
C40-C,prima_lettura,1972,0.5898103098348667
C40-C,prima_lettura,2260,0.5830680780833034
